aX,aY,aZ,gX,gY,gZ
0.674,-0.403,-0.432,-27.649,-58.96,-7.507
0.579,-0.35,-0.612,-15.503,-57.678,-10.193
0.586,-0.216,-0.657,-5.188,-42.542,-6.287
0.566,-0.189,-0.704,-3.113,-20.874,7.629
0.615,-0.277,-0.674,0.61,0.671,13.306
0.627,-0.362,-0.644,10.437,14.954,14.465
0.648,-0.408,-0.64,18.555,23.132,9.338
0.663,-0.397,-0.636,22.522,29.114,-0.854
0.696,-0.379,-0.595,19.714,33.875,-8.85
0.763,-0.357,-0.523,10.925,33.569,-12.695
0.806,-0.357,-0.488,1.526,23.621,-14.221
0.799,-0.338,-0.52,-5.737,6.592,-15.015
0.764,-0.317,-0.591,-9.827,-10.071,-14.282
0.732,-0.314,-0.654,-13.916,-20.508,-12.878
0.695,-0.337,-0.703,-17.151,-23.987,-11.841
0.671,-0.352,-0.736,-18.921,-21.118,-12.573
0.656,-0.35,-0.755,-18.066,-14.343,-14.221
0.644,-0.342,-0.764,-15.93,-5.92,-15.625
0.65,-0.32,-0.764,-13.489,2.808,-16.113
0.653,-0.301,-0.743,-10.01,11.23,-15.503
0.659,-0.3,-0.698,-6.042,17.517,-14.404
0.676,-0.315,-0.643,-3.296,21.545,-12.756
0.69,-0.333,-0.592,-1.282,22.339,-10.742
0.703,-0.349,-0.556,-0.549,19.104,-9.155
0.708,-0.355,-0.546,-1.038,11.475,-7.385
0.699,-0.355,-0.557,-2.014,2.197,-5.798
0.68,-0.363,-0.584,-2.563,-5.249,-4.639
0.661,-0.38,-0.618,-2.991,-8.972,-4.089
0.643,-0.398,-0.645,-4.272,-8.789,-4.456
0.632,-0.413,-0.658,-6.165,-5.249,-5.859
0.634,-0.416,-0.664,-7.874,-0.244,-7.935
0.647,-0.402,-0.669,-7.812,4.028,-10.132
0.658,-0.389,-0.671,-5.92,6.836,-11.047
0.664,-0.384,-0.659,-4.822,8.545,-9.827
0.663,-0.395,-0.637,-3.54,9.338,-7.996
0.664,-0.408,-0.615,-0.916,8.423,-6.653
0.67,-0.415,-0.607,1.587,6.348,-5.676
0.672,-0.415,-0.605,2.563,3.784,-4.639
0.669,-0.421,-0.605,2.014,1.038,-2.93
0.663,-0.439,-0.609,-0.122,-1.77,-1.892
0.658,-0.455,-0.62,-3.052,-4.15,-2.014
-1.065,-0.998,1.657,107.361,-304.932,53.772
-1.362,-1.027,1.483,105.835,-353.76,66.711
-1.648,-1.099,1.373,107.91,-370.972,80.078
-1.857,-1.245,1.26,113.22,-371.948,94.91
-1.964,-1.362,1.078,107.056,-360.596,107.178
-1.895,-1.508,0.982,92.651,-331.909,121.582
-1.765,-1.662,1.003,76.782,-296.997,139.282
-1.7,-1.725,0.996,57.983,-270.386,153.259
-1.663,-1.604,0.896,26.672,-246.643,165.649
-1.569,-1.387,0.781,-10.437,-217.163,189.514
-1.45,-1.137,0.626,-42.908,-181.335,223.389
-1.325,-0.885,0.389,-72.083,-145.935,263.367
-1.322,-0.723,0.185,-94.482,-101.929,309.509
-1.295,-0.625,0.024,-112.427,-45.715,346.619
-1.165,-0.514,-0.161,-121.277,12.512,365.356
-1.009,-0.328,-0.289,-121.094,73.425,375.916
-0.837,-0.094,-0.329,-112.976,134.033,386.963
-0.617,0.127,-0.301,-96.741,188.11,401.245
-0.371,0.272,-0.239,-70.496,229.065,418.518
-0.127,0.343,-0.125,-35.828,252.502,437.561
0.105,0.421,0.077,-0.366,258.057,459.106
0.37,0.543,0.376,38.025,242.004,487.183
0.647,0.722,0.821,79.468,195.129,516.846
1.189,0.809,1.62,120.667,101.257,551.758
0.904,0.706,0.807,151.489,-58.655,591.98
0.543,0.505,0.493,170.837,-148.01,624.573
0.422,0.172,0.42,204.956,-177.979,635.132
0.356,0.118,0.255,224.426,-200.073,613.281
0.256,0.143,0.268,229.553,-199.158,588.196
0.13,0.161,0.386,233.643,-189.453,558.167
0.072,0.181,0.494,237.488,-178.284,523.132
0.029,0.209,0.619,234.985,-159.668,491.272
-0.127,0.239,0.752,226.44,-135.315,462.402
-0.268,0.212,0.816,209.595,-106.201,428.894
-0.384,0.178,0.844,179.871,-62.744,386.23
-0.456,0.125,0.839,142.517,-12.268,335.266
-0.483,0.084,0.818,95.52,33.325,272.095
-0.497,0.08,0.697,45.898,65.613,199.28
-0.553,0.155,0.428,-0.61,89.172,126.282
-0.583,0.259,0.136,-41.687,119.202,62.927
-0.501,0.335,-0.103,-71.411,161.377,9.277
-0.34,0.394,-0.231,-80.444,209.839,-35.339
-0.132,0.478,-0.3,-66.772,251.038,-70.007
0.027,0.608,-0.37,-32.654,279.663,-90.027
0.145,0.771,-0.47,14.038,299.133,-89.783
0.26,0.799,-0.601,64.697,315.002,-65.43
0.386,0.592,-0.663,111.45,331.482,-28.687
0.507,0.324,-0.705,155.518,341.553,2.747
0.62,0.095,-0.858,196.289,338.562,29.602
0.81,-0.23,-1.049,220.276,329.407,46.753
0.928,-0.491,-1.274,221.191,314.88,44.739
1.055,-0.716,-1.686,215.82,295.654,33.752
1.164,-0.835,-1.961,200.256,284.79,15.442
1.288,-0.825,-2.171,172.241,275.513,-4.944
1.506,-0.863,-2.348,134.338,264.954,-9.277
1.46,-0.996,-2.308,91.003,262.756,-16.968
1.594,-0.958,-2.034,58.35,261.536,-31.128
1.692,-0.95,-1.656,33.997,242.798,-38.391
1.703,-0.884,-1.399,12.146,197.876,-50.598
1.467,-0.809,-1.531,13.55,137.451,-59.57
1.485,-0.543,-1.478,18.982,99.609,-58.655
1.416,-0.503,-1.217,18.86,75.134,-38.696
1.265,-0.523,-1.086,17.334,35.278,-12.634
1.322,-0.634,-0.94,30.396,-4.639,7.996
1.144,-0.664,-0.909,35.339,-39.612,26.489
1.018,-0.791,-0.901,29.968,-62.378,39.734
0.86,-0.878,-0.904,18.982,-70.801,36.682
0.782,-0.918,-0.927,9.155,-65.369,26.733
0.693,-0.856,-0.927,-3.662,-46.692,10.62
0.653,-0.777,-0.9,-17.151,-19.592,-5.554
0.678,-0.668,-0.821,-29.846,9.338,-17.029
0.704,-0.589,-0.719,-38.94,33.081,-22.156
0.764,-0.532,-0.612,-43.03,46.997,-24.902
0.818,-0.471,-0.494,-40.588,50.049,-24.475
0.87,-0.409,-0.403,-33.508,40.222,-21.179
0.901,-0.361,-0.385,-24.597,18.738,-17.151
0.871,-0.344,-0.461,-15.32,-6.592,-10.925
0.811,-0.335,-0.557,-6.348,-26.794,-2.686
0.749,-0.362,-0.654,-0.549,-35.706,4.517
0.702,-0.403,-0.69,4.211,-33.081,7.751
0.684,-0.378,-0.672,7.751,-25.94,8.057
0.713,-0.36,-0.665,8.362,-19.043,6.592
0.692,-0.371,-0.623,5.859,-11.902,5.493
0.693,-0.378,-0.576,0.366,-7.202,3.967
0.713,-0.41,-0.546,-5.188,-6.042,-0.916
0.718,-0.378,-0.524,-12.146,-7.751,-6.165
0.687,-0.368,-0.546,-18.188,-12.512,-10.925
0.67,-0.355,-0.596,-21.729,-15.93,-17.456
0.67,-0.325,-0.634,-22.949,-14.526,-22.278
0.67,-0.297,-0.652,-23.682,-9.949,-23.56
0.685,-0.284,-0.646,-22.705,-5.066,-23.01
0.698,-0.279,-0.643,-19.409,-2.563,-20.081
0.703,-0.273,-0.642,-15.503,-0.732,-15.076
0.703,-0.277,-0.63,-10.986,0.183,-9.094
0.705,-0.303,-0.624,-7.019,-0.732,-4.211
0.694,-0.344,-0.614,-3.296,-3.479,-1.648
0.679,-0.381,-0.609,-1.77,-6.531,-1.465
0.662,-0.407,-0.615,-2.38,-9.033,-3.418
0.647,-0.415,-0.618,-4.578,-9.094,-7.08
0.643,-0.412,-0.617,-7.812,-6.897,-10.864
0.645,-0.405,-0.61,-12.695,-3.784,-14.282
0.664,-0.39,-0.606,-17.7,-0.854,-16.907
0.681,-0.373,-0.616,-20.02,0.305,-17.883
0.684,-0.361,-0.634,-19.836,0.732,-16.418
0.682,-0.35,-0.65,-18.921,1.587,-12.939
0.675,-0.344,-0.664,-15.076,3.113,-8.911
0.666,-0.353,-0.668,-8.85,4.211,-6.348
0.665,-0.369,-0.662,-4.272,5.249,-4.883
0.66,-0.392,-0.643,-1.648,6.226,-3.845
0.655,-0.42,-0.616,-0.244,6.165,-4.578
0.657,-0.446,-0.593,0.122,4.7,-6.836
0.661,-0.459,-0.574,-1.465,2.258,-9.521
0.66,-0.458,-0.565,-5.188,-0.488,-11.475
0.664,-0.448,-0.573,-9.094,-3.235,-12.878
0.669,-0.435,-0.597,-11.536,-4.517,-13.245
0.678,-0.421,-0.623,-12.451,-4.395,-11.963
0.685,-0.412,-0.64,-12.573,-2.991,-9.033
0.689,-0.411,-0.655,-11.841,-0.671,-5.31
0.689,-0.415,-0.659,-10.132,1.343,-1.221
-1.404,-0.723,1.185,83.496,-153.381,87.219
-1.603,-0.861,1.298,91.003,-162.72,116.15
-1.751,-1.024,1.374,100.464,-175.659,137.085
-1.841,-1.206,1.361,105.469,-195.007,151.184
-1.887,-1.327,1.289,104.492,-207.886,161.804
-1.876,-1.387,1.24,102.234,-205.505,170.532
-1.817,-1.423,1.249,95.642,-194.702,178.101
-1.726,-1.459,1.204,78.674,-185.791,186.279
-1.619,-1.45,1.142,51.208,-181.03,199.158
-1.54,-1.354,0.977,19.409,-175.659,220.276
-1.458,-1.238,0.78,-11.23,-164.856,254.7
-1.376,-1.159,0.576,-36.926,-149.414,296.204
-1.268,-1.087,0.28,-58.228,-130.981,334.534
-1.197,-1.005,0.004,-75.256,-101.013,366.577
-1.11,-0.881,-0.224,-89.661,-56.335,389.099
-0.974,-0.691,-0.405,-93.445,-1.465,401.489
-0.822,-0.481,-0.495,-87.402,61.34,409.302
-0.63,-0.279,-0.493,-76.66,124.695,416.077
-0.405,-0.092,-0.407,-62.5,176.575,422.913
-0.171,0.074,-0.255,-43.03,207.947,433.228
0.04,0.23,-0.059,-23.804,213.928,445.557
0.256,0.374,0.206,-8.972,197.937,464.783
0.482,0.513,0.551,6.165,159.851,493.835
0.751,0.702,1.125,27.1,94.421,525.574
1.018,0.728,1.333,59.509,-17.395,562.683
0.521,0.683,0.585,79.651,-145.325,598.999
0.323,0.335,0.467,101.318,-182.068,621.643
0.215,0.18,0.401,136.78,-187.5,613.159
0.067,0.249,0.41,161.926,-175.049,586.67
-0.023,0.276,0.537,180.176,-150.635,557.434
-0.058,0.28,0.634,193.909,-128.906,520.264
-0.07,0.297,0.693,195.679,-105.774,488.281
-0.211,0.332,0.764,188.965,-81.848,460.571
-0.314,0.329,0.757,175.72,-58.228,424.133
-0.369,0.34,0.766,153.931,-25.146,376.77
-0.382,0.35,0.796,130.981,14.404,319.885
-0.387,0.343,0.781,102.661,50.781,253.845
-0.438,0.313,0.68,65.735,82.214,186.646
-0.462,0.291,0.536,21.667,112.305,123.352
-0.443,0.317,0.377,-18.188,144.043,65.186
-0.387,0.409,0.271,-44.067,178.406,15.381
-0.301,0.539,0.242,-48.462,209.717,-23.56
-0.207,0.673,0.207,-30.518,230.835,-50.598
-0.165,0.804,0.095,1.892,241.333,-60.974
-0.172,0.85,-0.067,43.152,247.498,-52.795
-0.138,0.664,-0.194,84.595,253.784,-35.583
-0.11,0.433,-0.292,118.958,257.935,-23.437
-0.1,0.248,-0.47,147.949,260.01,-12.817
-0.06,0.075,-0.631,168.518,268.25,-3.54
0.017,-0.066,-0.76,180.054,279.053,-2.747
0.142,-0.172,-0.964,190.552,285.156,-6.409
0.326,-0.284,-1.258,200.134,286.072,-10.315
0.488,-0.375,-1.688,203.186,284.668,-15.747
0.795,-0.531,-2.072,200.256,287.048,-17.883
0.895,-0.693,-2.456,192.139,288.33,-20.813
0.927,-0.846,-2.905,173.34,297.241,-23.254
1.048,-1.053,-3.293,144.47,340.942,-25.024
1.383,-1.083,-2.888,104.919,398.987,-43.274
1.913,-1.077,-2.307,75.562,407.227,-69.458
2.162,-1.009,-2.025,61.768,354.736,-82.397
1.727,-0.824,-1.601,41.138,272.522,-82.336
1.738,-0.956,-1.8,26.062,172.852,-69.702
1.595,-0.899,-1.71,13.306,96.863,-63.965
1.403,-0.822,-1.518,2.686,37.109,-51.697
1.355,-0.778,-1.489,3.906,-27.771,-30.823
1.25,-0.623,-1.363,14.587,-72.998,-13.489
1.219,-0.525,-1.485,20.569,-99.976,17.822
1.003,-0.673,-1.423,8.667,-93.811,49.072
0.71,-0.981,-1.211,-2.93,-70.435,62.439
0.689,-1.189,-1.037,3.906,-49.255,49.072
0.713,-1.115,-0.842,10.864,-32.166,19.165
0.703,-0.886,-0.661,3.662,-20.325,-10.742
0.744,-0.715,-0.528,-12.878,-17.212,-21.973
0.736,-0.632,-0.428,-32.532,-20.569,-19.226
0.699,-0.625,-0.38,-48.035,-30.273,-12.329
0.672,-0.632,-0.411,-55.481,-43.213,-9.705
0.625,-0.596,-0.453,-56.396,-51.086,-11.292
0.605,-0.53,-0.471,-54.993,-49.377,-12.817
0.609,-0.462,-0.498,-50.781,-41.809,-12.573
0.609,-0.359,-0.537,-42.114,-31.067,-9.766
0.649,-0.224,-0.519,-30.273,-17.822,0.244
0.677,-0.193,-0.463,-20.691,-7.69,17.944
0.664,-0.276,-0.427,-12.146,-5.005,32.471
0.753,-0.374,-0.43,0.183,-8.484,40.466
0.699,-0.375,-0.465,11.902,-15.625,43.03
0.665,-0.37,-0.589,15.381,-23.926,41.992
0.56,-0.402,-0.711,15.442,-22.827,33.081
0.585,-0.391,-0.711,11.169,-9.827,23.682
0.679,-0.339,-0.633,3.784,4.7,13.977
0.681,-0.342,-0.595,-5.31,11.292,7.324
0.749,-0.313,-0.56,-13.123,11.353,-0.488
0.77,-0.298,-0.554,-19.958,5.798,-2.075
0.763,-0.289,-0.59,-29.236,-2.625,-1.953
0.757,-0.288,-0.638,-32.532,-9.583,-1.343
0.739,-0.281,-0.707,-29.358,-12.634,-1.16
0.728,-0.257,-0.757,-22.034,-10.864,-2.258
0.709,-0.249,-0.789,-14.587,-7.202,-2.869
0.709,-0.267,-0.78,-9.521,-1.831,-3.174
0.705,-0.304,-0.755,-6.653,3.723,-3.235
0.697,-0.343,-0.736,-5.31,7.446,-4.028
0.677,-0.372,-0.71,-5.615,9.094,-7.263
0.68,-0.384,-0.685,-6.531,9.827,-11.719
0.674,-0.382,-0.653,-8.301,10.01,-16.235
0.672,-0.37,-0.615,-12.146,9.399,-19.714
0.685,-0.362,-0.582,-16.235,7.263,-20.935
0.693,-0.361,-0.559,-18.921,3.052,-20.691
0.694,-0.365,-0.552,-21.606,-2.38,-19.165
0.696,-0.359,-0.565,-23.132,-7.935,-16.113
0.684,-0.357,-0.6,-21.179,-12.512,-12.268
0.669,-0.358,-0.635,-17.029,-14.282,-8.789
0.66,-0.356,-0.656,-12.451,-13.428,-5.432
0.648,-0.359,-0.658,-8.24,-10.925,-2.136
0.646,-0.372,-0.648,-4.944,-7.324,0.488
0.649,-0.406,-0.618,-2.808,-4.517,3.418
0.662,-0.423,-0.583,-2.441,-4.089,5.31
0.673,-0.443,-0.563,-3.113,-5.981,6.836
0.681,-0.456,-0.576,-3.113,-10.193,6.714
0.689,-0.46,-0.611,-1.648,-14.587,5.31
0.686,-0.454,-0.639,-1.587,-16.602,4.7
-1.147,-0.921,1.256,92.468,-160.034,96.069
-1.273,-0.982,1.402,102.356,-181.824,107.422
-1.319,-1.04,1.441,108.276,-207.275,113.708
-1.343,-1.157,1.392,106.323,-236.145,122.07
-1.465,-1.256,1.296,101.074,-261.658,128.784
-1.579,-1.358,1.205,95.276,-276.733,133.179
-1.605,-1.459,1.124,84.961,-281.982,137.146
-1.58,-1.523,0.996,65.979,-279.358,141.296
-1.492,-1.553,0.947,37.842,-265.808,152.1
-1.428,-1.432,0.844,4.15,-243.591,173.157
-1.386,-1.269,0.732,-26.123,-210.083,204.041
-1.334,-1.079,0.603,-54.993,-167.48,241.638
-1.248,-0.86,0.406,-78.186,-118.53,282.532
-1.193,-0.669,0.23,-92.773,-62.744,323.975
-1.129,-0.492,0.094,-105.286,-2.014,360.352
-1.0,-0.304,-0.016,-110.901,56.274,388.977
-0.841,-0.09,-0.075,-102.783,109.619,411.804
-0.648,0.144,-0.09,-83.069,154.236,431.763
-0.435,0.357,-0.075,-52.795,187.378,449.585
-0.218,0.506,-0.025,-16.541,206.543,466.064
-0.004,0.584,0.106,19.653,212.158,482.117
0.263,0.618,0.323,51.941,202.759,499.39
0.54,0.671,0.646,79.956,171.631,520.752
0.909,0.72,1.244,108.765,108.032,545.227
0.954,0.68,1.035,143.921,-11.108,570.19
0.589,0.608,0.517,166.687,-123.352,589.905
0.43,0.336,0.432,189.392,-165.222,602.417
0.359,0.281,0.318,216.125,-189.209,591.553
0.239,0.41,0.328,232.056,-192.139,575.378
0.147,0.5,0.465,246.46,-180.969,563.416
-0.009,0.545,0.609,265.869,-170.532,548.645
-0.064,0.499,0.706,278.687,-158.813,532.898
-0.188,0.389,0.828,271.973,-132.202,513.245
-0.36,0.229,0.887,255.31,-94.971,481.628
-0.494,0.158,0.887,228.027,-52.49,431.091
-0.601,0.092,0.847,191.895,-8.301,367.249
-0.697,0.042,0.73,147.583,29.48,290.161
-0.766,0.042,0.444,94.788,60.486,206.055
-0.803,0.108,0.127,33.264,93.018,125.061
-0.77,0.17,-0.168,-24.048,134.399,45.837
-0.671,0.2,-0.429,-62.073,186.34,-28.381
-0.481,0.216,-0.667,-78.369,245.544,-94.177
-0.231,0.229,-0.839,-75.623,308.777,-144.958
0.062,0.27,-0.944,-60.181,369.507,-178.589
0.388,0.349,-1.0,-29.724,419.922,-192.81
0.699,0.459,-1.053,14.282,456.055,-183.96
0.993,0.545,-1.118,70.801,474.976,-151.855
1.282,0.458,-1.21,137.207,470.642,-101.074
1.473,0.176,-1.37,200.195,436.829,-42.908
1.56,-0.143,-1.6,239.99,376.648,9.888
1.584,-0.521,-1.903,257.263,305.969,53.894
1.644,-1.183,-2.285,249.329,242.249,77.698
1.086,-1.599,-2.847,208.862,217.346,59.509
1.278,-1.427,-2.737,153.564,256.287,26.245
1.65,-1.241,-2.234,75.439,273.743,-12.817
1.75,-1.351,-1.719,12.329,247.62,-46.997
1.647,-1.294,-1.468,-20.02,185.852,-74.402
1.559,-0.841,-1.187,-24.292,116.455,-88.257
1.601,-0.561,-1.029,-16.602,43.274,-74.646
1.325,-0.646,-1.124,-18.921,-27.588,-44.067
1.101,-0.691,-1.139,-12.695,-68.42,-24.414
0.967,-0.818,-1.197,-0.427,-84.167,4.639
0.788,-0.891,-1.231,-1.099,-79.773,16.235
0.764,-0.893,-1.156,0.977,-58.716,19.714
0.774,-0.875,-1.016,-1.465,-34.363,26.184
0.719,-0.871,-0.845,-5.737,-16.357,24.597
0.719,-0.865,-0.692,-4.883,-7.324,20.63
0.774,-0.793,-0.558,-3.906,-4.822,15.625
0.779,-0.678,-0.454,-5.005,-8.179,13.245
0.797,-0.595,-0.417,-8.667,-17.029,17.273
0.802,-0.599,-0.386,-12.939,-27.466,24.109
0.745,-0.571,-0.409,-14.709,-37.964,27.649
0.752,-0.563,-0.441,-15.869,-44.739,31.982
0.685,-0.529,-0.51,-15.808,-47.852,29.907
0.674,-0.503,-0.535,-13.672,-45.41,25.452
0.698,-0.503,-0.54,-12.512,-39.734,17.09
0.708,-0.325,-0.53,-11.78,-33.203,11.047
0.769,-0.229,-0.505,-10.986,-26.367,18.433
0.76,-0.255,-0.457,-13.184,-23.193,25.146
0.754,-0.356,-0.431,-6.592,-26.062,24.231
0.721,-0.453,-0.489,3.662,-32.898,18.555
0.664,-0.45,-0.558,5.92,-34.119,6.531
0.633,-0.434,-0.58,2.686,-26.001,-4.639
0.651,-0.38,-0.56,-5.554,-12.878,-12.573
0.67,-0.319,-0.538,-11.536,-0.366,-16.663
0.697,-0.272,-0.501,-15.32,9.094,-15.381
0.713,-0.293,-0.479,-17.09,11.963,-12.878
0.708,-0.343,-0.486,-15.808,8.423,-13.062
0.687,-0.388,-0.526,-13.306,3.113,-15.198
0.666,-0.405,-0.584,-13.123,0.977,-19.592
0.655,-0.394,-0.628,-13.916,2.808,-24.658
0.67,-0.347,-0.633,-14.343,5.737,-27.588
0.681,-0.317,-0.615,-11.169,7.202,-28.381
0.688,-0.328,-0.595,-6.47,5.859,-27.832
0.707,-0.349,-0.577,-3.845,3.418,-25.208
0.704,-0.363,-0.556,-2.319,0.549,-21.179
0.692,-0.375,-0.54,-1.648,-3.357,-17.395
0.695,-0.377,-0.532,-2.563,-7.935,-13.855
0.699,-0.376,-0.531,-4.211,-11.78,-9.705
0.682,-0.392,-0.533,-5.31,-14.343,-5.676
0.681,-0.4,-0.544,-5.554,-15.564,-3.662
0.665,-0.414,-0.559,-4.517,-15.381,-2.319
0.662,-0.423,-0.583,-4.517,-13.123,-2.563
0.653,-0.427,-0.59,-5.249,-8.545,-3.479
0.656,-0.427,-0.59,-6.592,-4.211,-4.578
0.654,-0.447,-0.602,-7.446,-0.671,-5.554
0.641,-0.465,-0.616,-7.629,3.052,-8.789
0.65,-0.459,-0.607,-7.385,7.324,-12.817
0.665,-0.44,-0.568,-6.958,11.108,-15.32
0.688,-0.44,-0.536,-6.836,12.146,-16.602
0.71,-0.445,-0.506,-7.019,9.521,-16.724
0.726,-0.45,-0.495,-8.301,3.723,-14.709
0.728,-0.441,-0.51,-9.399,-3.601,-12.39
0.713,-0.447,-0.532,-9.277,-9.949,-9.155
0.701,-0.472,-0.559,-9.705,-14.221,-6.47
0.679,-0.505,-0.574,-11.047,-15.991,-5.371
0.693,-0.476,-0.609,-12.024,-14.587,-5.127
0.655,-0.497,-0.594,-13.916,-9.338,-2.808
0.654,-0.559,-0.571,-18.799,-4.761,-2.991
-1.134,-0.921,1.408,128.967,-234.131,56.885
-1.317,-1.101,1.462,126.587,-268.738,77.82
-1.477,-1.258,1.413,117.065,-298.157,91.37
-1.607,-1.345,1.305,101.501,-321.716,96.008
-1.715,-1.314,1.145,83.923,-332.092,95.276
-1.711,-1.297,1.104,73.914,-322.815,95.52
-1.7,-1.369,1.082,66.162,-309.998,98.572
-1.636,-1.515,1.045,49.927,-302.49,109.497
-1.573,-1.558,0.932,23.621,-296.936,128.052
-1.529,-1.432,0.779,-9.277,-283.203,154.236
-1.433,-1.169,0.595,-39.551,-252.563,192.2
-1.332,-0.861,0.312,-57.007,-204.59,238.22
-1.363,-0.682,0.167,-73.181,-137.451,298.767
-1.322,-0.618,0.058,-99.792,-64.087,353.027
-1.143,-0.553,-0.112,-114.685,3.296,385.803
-0.964,-0.357,-0.263,-113.708,65.735,408.325
-0.819,-0.067,-0.336,-104.004,121.887,427.551
-0.637,0.187,-0.337,-85.999,167.175,447.083
-0.409,0.344,-0.268,-57.373,198.914,466.919
-0.193,0.396,-0.117,-20.874,214.6,486.145
0.005,0.41,0.109,15.076,211.731,503.418
0.26,0.471,0.436,48.645,187.439,521.667
0.568,0.552,0.846,82.092,134.644,541.565
1.04,0.523,1.507,109.985,44.861,566.162
0.88,0.447,0.902,126.709,-94.91,596.191
0.481,0.276,0.548,132.446,-185.547,622.192
0.323,0.001,0.48,148.621,-212.219,628.845
0.2,-0.014,0.374,158.508,-223.816,611.023
0.034,0.065,0.443,159.851,-214.417,591.553
-0.069,0.092,0.565,164.978,-195.862,568.665
-0.229,0.128,0.685,175.415,-174.072,539.368
-0.274,0.144,0.747,179.626,-148.804,510.437
-0.403,0.147,0.796,168.823,-114.136,478.088
-0.542,0.157,0.778,153.137,-71.594,439.026
-0.608,0.151,0.751,130.127,-21.057,390.686
-0.608,0.117,0.771,100.952,31.067,331.421
-0.609,0.139,0.703,66.711,74.463,262.268
-0.628,0.222,0.521,27.405,109.192,191.406
-0.625,0.31,0.314,-15.198,143.799,125.549
-0.571,0.377,0.087,-53.65,181.946,65.308
-0.461,0.431,-0.119,-77.148,224.609,13.611
-0.3,0.494,-0.257,-79.407,268.677,-27.466
-0.125,0.613,-0.366,-62.134,307.19,-58.411
0.015,0.749,-0.474,-29.602,334.045,-74.829
0.138,0.851,-0.577,10.986,351.196,-73.608
0.245,0.799,-0.633,59.204,360.901,-59.082
0.36,0.625,-0.697,106.201,362.366,-41.138
0.493,0.429,-0.813,144.836,355.896,-23.01
0.64,0.205,-0.982,178.284,346.313,-7.69
0.77,-0.03,-1.188,201.843,334.229,-0.488
0.801,-0.26,-1.497,205.261,317.627,-1.465
1.011,-0.566,-1.768,184.814,303.589,-8.179
0.975,-0.746,-1.929,150.391,294.861,-25.391
1.149,-0.849,-2.125,115.845,286.499,-41.138
1.259,-0.905,-2.297,77.942,286.011,-53.711
1.369,-0.989,-2.378,32.227,288.635,-57.861
1.503,-1.001,-2.262,-6.775,284.058,-60.852
1.663,-0.903,-2.141,-29.846,258.301,-65.063
1.496,-1.082,-2.119,-26.123,220.215,-72.754
1.397,-1.071,-1.961,-8.85,188.416,-99.915
1.491,-0.783,-1.478,18.311,157.593,-118.713
1.389,-0.678,-1.431,23.132,102.966,-97.961
1.226,-0.644,-1.165,13.062,61.584,-73.364
1.116,-0.668,-1.039,9.338,18.982,-33.203
1.144,-0.746,-0.902,12.085,-20.813,-1.16
0.995,-0.919,-0.815,16.663,-60.12,20.996
0.874,-1.019,-0.823,17.944,-93.445,25.513
0.805,-1.013,-0.872,21.79,-112.732,20.508
0.69,-0.936,-0.889,18.738,-113.22,11.597
0.608,-0.874,-0.866,8.484,-98.755,4.211
0.573,-0.82,-0.821,-3.479,-75.928,-1.404
0.545,-0.775,-0.761,-11.902,-49.438,-6.287
0.542,-0.746,-0.716,-15.137,-25.94,-14.282
0.577,-0.699,-0.67,-15.198,-8.24,-24.17
0.626,-0.639,-0.581,-17.029,4.517,-29.175
0.675,-0.589,-0.49,-19.47,10.498,-29.907
0.714,-0.537,-0.463,-19.043,7.568,-27.466
0.722,-0.44,-0.455,-15.808,-0.61,-19.531
0.715,-0.386,-0.483,-14.832,-11.414,-4.089
0.729,-0.372,-0.479,-13.184,-21.851,10.62
0.628,-0.491,-0.581,-5.005,-32.715,20.325
0.609,-0.507,-0.642,3.235,-35.461,20.813
0.586,-0.528,-0.637,7.385,-30.579,20.752
0.569,-0.51,-0.631,4.028,-23.865,14.893
0.601,-0.495,-0.608,0.671,-17.212,9.216
0.588,-0.44,-0.61,-5.066,-11.963,5.615
0.61,-0.405,-0.604,-11.108,-8.85,4.456
0.612,-0.432,-0.622,-15.503,-9.949,1.709
0.619,-0.469,-0.633,-18.433,-12.024,-4.333
0.615,-0.488,-0.657,-20.874,-12.817,-10.742
0.608,-0.483,-0.675,-24.78,-10.864,-17.395
0.607,-0.473,-0.677,-29.236,-6.653,-23.132
0.62,-0.453,-0.671,-33.936,-3.54,-26.367
0.625,-0.424,-0.672,-36.499,-1.282,-26.794
0.619,-0.39,-0.669,-35.339,-0.305,-24.78
0.62,-0.372,-0.655,-32.104,-0.366,-20.996
0.613,-0.375,-0.637,-27.893,-1.648,-16.968
0.609,-0.392,-0.613,-22.644,-3.235,-13.123
0.593,-0.416,-0.609,-17.151,-3.967,-10.498
0.584,-0.423,-0.621,-12.878,-3.54,-8.667
0.574,-0.429,-0.642,-8.484,-1.77,-7.874
0.574,-0.432,-0.658,-5.432,2.258,-7.874
0.58,-0.438,-0.662,-3.845,8.545,-7.263
0.589,-0.443,-0.651,-4.089,14.648,-6.714
0.604,-0.45,-0.63,-4.761,18.25,-6.836
0.62,-0.464,-0.606,-6.042,18.066,-8.423
0.635,-0.47,-0.588,-7.446,14.587,-9.521
0.645,-0.473,-0.575,-9.216,8.179,-10.437
0.65,-0.464,-0.575,-10.376,0.854,-10.62
0.653,-0.457,-0.579,-10.925,-6.226,-10.376
0.654,-0.452,-0.585,-10.742,-13.428,-9.46
0.648,-0.458,-0.598,-9.766,-19.531,-7.812
