aX,aY,aZ,gX,gY,gZ
-0.222,-0.87,0.592,0.183,2.258,-3.723
-0.234,-0.855,0.567,-1.953,-0.854,-0.244
-0.253,-0.844,0.53,-3.906,-1.404,4.456
-0.272,-0.829,0.497,-3.967,1.16,7.874
-0.263,-0.828,0.504,-3.906,5.676,9.705
-0.25,-0.821,0.543,-2.747,9.46,9.888
-0.235,-0.807,0.563,-1.221,8.362,8.85
-0.237,-0.811,0.56,-1.221,2.991,7.263
-0.267,-0.824,0.531,-0.549,-2.319,4.883
-0.283,-0.836,0.524,1.282,-4.7,0.916
-0.275,-0.858,0.53,2.197,-5.127,-3.357
-0.271,-0.871,0.514,0.916,-6.714,-6.165
-0.286,-0.867,0.468,-0.732,-7.263,-8.484
-0.295,-0.854,0.448,-0.793,-3.906,-10.559
-0.265,-0.856,0.501,0.244,2.197,-11.353
-0.236,-0.853,0.541,0.061,5.249,-9.46
-0.239,-0.847,0.54,-1.343,2.747,-6.287
-0.249,-0.836,0.532,-2.441,-0.183,-3.601
-0.243,-0.828,0.531,-2.747,-1.343,-1.831
-0.218,-0.806,0.538,-2.075,-2.014,-1.282
-0.209,-0.776,0.528,-0.427,-4.15,-1.038
-0.227,-0.781,0.533,1.343,-6.897,0.061
-0.254,-0.806,0.537,3.296,-9.583,1.282
-0.283,-0.834,0.529,3.601,-11.902,1.953
-0.307,-0.851,0.498,2.625,-12.268,1.16
-0.31,-0.851,0.481,1.465,-9.094,-0.732
-0.277,-0.846,0.501,1.404,-2.991,-2.441
-0.233,-0.847,0.523,1.404,1.099,-3.296
-0.216,-0.823,0.548,1.099,0.671,-2.991
-0.233,-0.817,0.544,1.282,-3.418,-0.916
-0.246,-0.833,0.551,1.16,-7.141,1.831
-0.272,-0.855,0.523,0.305,-10.01,4.15
-0.287,-0.873,0.505,-0.793,-9.399,4.211
-0.303,-0.873,0.499,-1.587,-6.348,1.831
-0.291,-0.873,0.497,-1.953,-1.465,-0.61
-0.262,-0.87,0.513,-2.869,3.845,-2.319
-0.23,-0.837,0.532,-3.296,6.042,-4.15
-0.224,-0.81,0.542,-2.808,3.845,-4.761
-0.231,-0.816,0.544,-2.502,-0.427,-3.296
-0.242,-0.836,0.538,-2.075,-4.15,-1.526
-0.253,-0.851,0.515,-1.892,-6.592,-0.732
-0.249,-0.861,0.506,-1.892,-6.348,-0.854
-0.235,-0.858,0.517,-2.136,-4.639,-0.916
-0.232,-0.828,0.529,-2.38,-4.395,-0.732
-0.244,-0.805,0.538,-2.075,-5.676,0.366
-0.25,-0.824,0.544,-1.831,-7.385,2.991
-0.253,-0.86,0.537,-1.709,-8.362,4.639
-0.263,-0.875,0.527,-1.526,-8.179,3.723
-0.264,-0.873,0.524,-1.404,-6.287,1.77
-0.27,-0.861,0.524,-1.709,-4.272,-0.671
-0.272,-0.851,0.524,-1.587,-2.93,-2.625
-0.264,-0.847,0.522,-1.648,-1.587,-4.211
-0.26,-0.838,0.517,-1.526,-1.16,-4.944
-0.261,-0.833,0.514,-1.343,-1.099,-5.615
-0.26,-0.837,0.513,-1.282,-0.916,-5.615
-0.258,-0.85,0.51,-1.465,-0.366,-5.066
-0.25,-0.859,0.513,-2.014,0.671,-4.578
1.395,-1.122,0.368,-66.65,-97.717,-5.066
1.549,-1.117,0.335,-75.928,-141.174,1.831
1.731,-1.021,0.255,-78.186,-199.28,8.606
2.009,-0.953,0.043,-71.167,-268.372,24.841
2.297,-0.896,-0.19,-58.105,-350.708,50.171
2.497,-0.835,-0.472,-44.312,-441.467,74.097
2.616,-0.871,-0.739,-31.921,-536.011,90.393
2.732,-0.925,-1.002,-15.198,-626.709,105.774
2.569,-1.132,-1.203,-7.141,-704.956,120.239
2.198,-1.299,-1.3,-15.076,-762.451,136.658
1.677,-1.32,-1.329,-28.259,-802.551,143.494
1.131,-1.227,-1.328,-33.63,-822.51,138.916
0.61,-1.043,-1.273,-36.072,-824.28,134.949
0.121,-0.871,-1.233,-35.278,-812.378,138.306
-0.354,-0.765,-1.226,-34.363,-787.17,144.775
-0.813,-0.733,-1.267,-36.133,-747.803,152.405
-1.26,-0.791,-1.385,-40.649,-694.031,159.729
-1.703,-0.856,-1.481,-41.077,-618.591,155.762
-2.413,-0.493,-0.792,-14.221,-521.729,142.578
-4.0,-0.354,-0.764,91.675,-447.693,165.405
-4.0,-0.314,-1.726,-3.54,-386.169,297.485
-3.969,-1.962,-1.772,-181.274,-246.643,387.085
-2.323,-3.029,-1.372,-214.722,-99.487,297.119
-1.076,-2.101,-1.332,-104.858,-7.446,49.988
-0.162,-0.95,-0.619,16.113,63.782,-166.443
0.205,-0.099,-0.145,46.204,120.483,-249.878
0.179,0.13,0.375,41.077,152.71,-220.581
0.183,-0.298,0.779,42.847,142.7,-120.85
0.269,-1.127,1.019,44.128,91.492,-35.034
0.299,-1.73,1.021,37.231,14.526,-9.155
0.224,-1.82,0.877,18.799,-56.335,-17.639
0.115,-1.498,0.61,-6.165,-101.013,-33.386
0.042,-1.096,0.328,-24.292,-116.333,-43.03
-0.033,-0.812,0.161,-29.663,-103.149,-33.936
-0.071,-0.696,0.11,-26.611,-70.618,-5.371
-0.069,-0.719,0.24,-21.912,-33.875,28.503
-0.168,-0.712,0.35,-19.409,-11.963,54.871
-0.456,-0.649,0.162,-18.372,-0.61,73.73
-0.494,-0.439,0.4,-15.259,33.264,87.463
-0.419,-0.373,0.807,-7.263,57.922,104.248
-0.428,-0.611,1.134,-0.977,31.189,108.398
-0.46,-0.819,1.134,3.54,-44.006,83.313
-0.449,-0.859,0.885,-0.977,-129.272,43.701
-0.546,-0.734,0.543,-14.038,-188.965,7.935
-0.634,-0.62,0.133,-24.414,-209.473,-14.709
-0.734,-0.578,-0.274,-25.269,-179.26,-26.123
-0.739,-0.561,-0.391,-11.23,-103.149,-25.024
-0.62,-0.675,-0.162,6.165,-10.559,-15.442
-0.483,-0.813,0.128,18.311,58.289,-6.287
-0.398,-0.912,0.285,20.447,92.102,2.686
-0.4,-0.989,0.348,17.151,102.112,7.385
-0.324,-1.057,0.468,13.489,99.915,5.493
-0.209,-1.0,0.631,10.254,81.421,-3.418
-0.114,-0.745,0.608,5.981,41.199,-2.319
-0.322,-0.893,0.289,-1.77,1.953,22.827
-0.368,-1.068,0.374,-1.282,-4.761,27.1
-0.155,-1.015,0.686,5.127,-11.23,16.785
-0.195,-0.974,0.467,1.282,-51.025,13.062
-0.649,-0.94,0.057,-6.958,-65.491,16.602
-0.522,-0.859,0.194,-6.409,-27.283,16.602
-0.459,-1.033,0.363,-1.892,7.141,15.015
-0.361,-0.986,0.471,1.221,22.766,-3.784
-0.321,-0.826,0.613,-2.747,23.926,-10.681
-0.309,-0.697,0.497,-6.47,12.756,-10.376
-0.348,-0.703,0.429,-5.737,8.85,2.991
-0.365,-0.849,0.4,-1.343,16.785,10.071
-0.34,-0.945,0.443,3.906,28.198,6.592
-0.302,-0.934,0.559,5.981,34.668,-1.648
-0.282,-0.878,0.59,4.639,27.832,-8.179
-0.3,-0.82,0.54,2.563,12.39,-8.362
-0.322,-0.826,0.488,1.465,-0.122,-3.418
-0.297,-0.884,0.483,1.282,-6.531,1.404
-0.303,-0.925,0.462,0.305,-12.756,3.296
-0.338,-0.923,0.44,-0.549,-18.311,2.502
-0.365,-0.906,0.436,-1.16,-21.362,-0.244
-0.393,-0.906,0.387,-1.404,-21.667,-2.38
-0.4,-0.908,0.388,-2.258,-16.968,-3.601
-0.395,-0.905,0.374,-2.441,-9.949,-5.493
-0.392,-0.88,0.366,-2.197,-2.014,-9.521
-0.393,-0.852,0.372,-1.16,6.409,-12.329
-0.368,-0.841,0.404,-0.244,14.587,-13.977
-0.336,-0.839,0.42,-0.061,19.592,-14.343
-0.314,-0.836,0.436,0.122,21.729,-13.855
-0.293,-0.829,0.464,0.793,21.179,-12.756
-0.277,-0.814,0.487,0.977,16.785,-11.963
-0.285,-0.812,0.498,1.343,9.583,-10.071
-0.307,-0.816,0.503,1.831,1.526,-6.592
-0.315,-0.837,0.503,1.465,-6.287,-3.052
-0.318,-0.862,0.49,0.488,-14.16,-1.038
-0.335,-0.863,0.46,-1.282,-20.63,-0.549
-0.354,-0.845,0.433,-2.319,-24.353,-1.343
-0.373,-0.825,0.412,-2.319,-24.17,-1.77
-0.393,-0.823,0.394,-2.075,-20.569,-1.16
-0.399,-0.845,0.389,-1.892,-13.916,-0.427
-0.394,-0.862,0.402,-1.526,-6.775,-0.61
-0.39,-0.863,0.418,-1.587,-1.038,-1.953
-0.386,-0.849,0.427,-1.648,3.357,-3.662
-0.373,-0.844,0.437,-1.709,6.348,-4.761
-0.359,-0.84,0.443,-1.77,8.118,-5.127
-0.346,-0.837,0.445,-1.099,8.057,-5.676
-0.339,-0.843,0.45,-0.366,7.141,-5.859
-0.329,-0.861,0.46,-0.244,5.798,-5.249
-0.327,-0.878,0.464,-0.916,3.296,-5.005
-0.333,-0.879,0.459,-1.648,0.183,-5.066
-0.339,-0.864,0.448,-2.563,-2.075,-4.761
-0.341,-0.855,0.441,-3.296,-3.54,-3.906
-0.347,-0.846,0.438,-3.906,-4.333,-2.625
-0.355,-0.842,0.434,-4.089,-4.456,-1.282
-0.36,-0.834,0.428,-4.089,-4.089,-0.671
-0.368,-0.829,0.431,-3.357,-2.686,-0.916
-0.373,-0.827,0.437,-2.502,-0.671,-1.221
-0.37,-0.845,0.442,-2.319,0.488,-1.587
-0.37,-0.848,0.437,-2.502,0.732,-2.38
-0.363,-0.84,0.43,-2.319,1.221,-4.333
-0.36,-0.828,0.431,-1.831,1.77,-6.104
-0.356,-0.822,0.438,-0.671,2.686,-6.592
-0.348,-0.829,0.443,-0.427,2.808,-5.737
-0.342,-0.835,0.439,-0.122,2.502,-4.272
-0.338,-0.844,0.44,0.244,2.808,-3.052
1.307,-1.461,-0.051,-21.79,-180.115,66.284
1.482,-1.515,-0.221,-24.902,-252.441,83.984
1.727,-1.53,-0.518,-5.371,-346.619,103.516
1.977,-1.563,-0.794,28.625,-448.73,130.737
2.207,-1.595,-0.993,58.35,-547.363,167.297
2.5,-1.617,-1.24,79.773,-645.874,195.435
2.804,-1.649,-1.46,93.933,-739.258,205.078
3.026,-1.738,-1.666,96.13,-822.754,197.51
3.004,-1.716,-1.811,83.13,-898.071,182.861
2.697,-1.481,-1.914,50.659,-952.82,166.87
2.198,-1.088,-1.92,14.465,-976.257,150.94
1.595,-0.728,-1.887,-3.784,-969.299,131.653
0.932,-0.479,-1.848,-10.376,-930.42,119.873
0.182,-0.322,-1.793,-16.296,-869.385,131.409
-0.493,-0.322,-1.743,-17.7,-790.527,157.837
-1.008,-0.552,-1.69,-13.672,-696.228,173.462
-1.453,-0.645,-1.569,-9.521,-597.656,174.438
-1.717,-0.529,-1.292,-5.066,-510.864,166.26
-1.874,-0.339,-1.047,13.367,-447.632,153.137
-3.143,0.594,-0.034,54.504,-402.71,151.123
-4.0,1.531,0.054,156.555,-402.344,245.605
-4.0,0.239,-2.408,117.798,-381.592,435.852
-3.741,-2.955,-1.622,-31.006,-206.787,515.503
-1.048,-3.819,-0.827,-192.261,-17.944,430.542
-0.29,-2.594,-0.144,-59.265,2.686,114.502
0.009,-1.001,0.056,59.692,-20.935,-168.823
0.41,-0.561,0.252,50.903,-10.681,-258.606
0.078,-0.617,0.479,43.701,14.282,-226.868
0.101,-1.419,0.527,45.898,39.124,-125.305
0.413,-1.73,0.709,45.41,65.002,-82.947
0.678,-1.663,0.789,31.616,60.669,-53.284
1.036,-1.59,0.949,12.695,39.734,-68.359
0.736,-1.209,0.967,21.057,-33.508,-123.108
0.397,-0.764,0.66,23.132,-101.685,-120.422
0.064,-0.672,0.504,9.705,-128.54,-63.11
-0.181,-0.554,0.563,0.549,-133.972,-6.836
-0.407,-0.496,0.433,-6.226,-145.325,48.218
-0.633,-0.602,0.22,-15.93,-150.391,85.205
-0.716,-0.74,0.186,-17.151,-133.728,92.529
-0.729,-0.831,0.134,-12.939,-111.267,76.599
-0.676,-0.866,0.062,-8.301,-86.06,45.593
-0.599,-0.789,0.068,-3.357,-49.805,14.16
-0.467,-0.751,0.224,2.258,-10.864,-5.981
-0.34,-0.823,0.415,5.737,15.991,-14.099
-0.231,-0.969,0.545,4.639,23.743,-13.489
-0.191,-1.077,0.56,-1.16,18.005,-10.62
-0.161,-1.098,0.497,-9.033,10.559,-7.08
-0.094,-1.023,0.475,-14.465,8.179,-5.005
-0.04,-0.759,0.497,-17.151,5.005,2.991
-0.164,-1.185,0.12,-19.348,-2.136,27.466
-0.155,-1.27,0.525,-16.357,12.756,9.827
-0.246,-0.832,0.389,-7.385,1.953,-9.888
-0.318,-0.647,0.202,-19.775,-12.39,9.033
-0.342,-0.915,0.367,-22.217,-2.502,29.724
-0.322,-1.019,0.383,-13.855,-7.812,25.024
-0.279,-1.028,0.328,-10.986,-18.921,11.169
-0.273,-1.024,0.412,-12.878,-20.02,-4.883
-0.277,-0.881,0.361,-10.254,-23.804,-22.217
-0.33,-0.891,0.143,-9.766,-20.63,-26.001
-0.276,-0.944,0.395,-10.803,6.226,-24.719
-0.327,-0.849,0.211,-9.155,23.499,-24.78
-0.17,-0.933,0.414,-12.329,47.974,-16.663
-0.13,-1.068,0.611,-14.648,56.885,-15.869
-0.025,-0.868,0.745,-13.0,34.18,-29.053
-0.103,-0.602,0.498,-16.602,-6.47,-22.949
-0.131,-0.549,0.523,-22.034,-26.062,1.221
-0.199,-0.687,0.378,-19.897,-39.063,24.353
-0.258,-0.841,0.318,-14.526,-39.429,32.532
-0.317,-0.974,0.341,-10.559,-28.564,29.907
-0.356,-0.947,0.358,-6.47,-17.883,14.893
-0.377,-0.884,0.292,-3.479,-7.568,1.587
-0.356,-0.848,0.347,-2.991,10.132,-4.211
-0.242,-0.85,0.497,-2.319,24.963,-2.808
-0.167,-0.895,0.495,-2.441,20.813,1.282
-0.221,-0.98,0.466,-4.211,9.827,4.456
-0.222,-1.021,0.473,-3.784,3.784,-0.366
-0.217,-0.931,0.456,-2.563,-1.709,-8.118
-0.247,-0.926,0.42,-3.052,-3.967,-9.705
-0.217,-0.91,0.483,-3.357,-2.075,-10.559
-0.192,-0.908,0.471,-4.028,-5.066,-7.507
-0.257,-0.9,0.411,-5.676,-8.118,-4.7
-0.263,-0.889,0.374,-6.592,-3.784,-1.099
-0.263,-0.922,0.366,-7.08,6.287,2.197
-0.245,-0.925,0.427,-6.348,17.639,1.526
-0.213,-0.89,0.485,-5.066,22.278,-1.526
-0.202,-0.839,0.509,-4.272,18.799,-3.967
-0.195,-0.819,0.519,-3.845,11.841,-3.54
-0.208,-0.823,0.521,-3.601,4.089,-2.197
-0.226,-0.847,0.497,-2.747,-3.052,-2.563
-0.226,-0.858,0.498,-1.404,-7.202,-5.188
-0.244,-0.859,0.454,-0.854,-9.827,-8.118
-0.258,-0.853,0.435,-0.305,-8.057,-9.888
-0.25,-0.88,0.43,0.427,-2.991,-11.23
-0.229,-0.897,0.465,0.427,2.502,-11.902
-0.206,-0.889,0.496,-0.488,4.822,-10.681
-0.199,-0.864,0.499,-1.77,2.441,-7.385
-0.203,-0.846,0.487,-2.808,-0.305,-2.502
-0.217,-0.858,0.487,-3.662,-0.854,3.174
-0.219,-0.89,0.51,-3.784,0.488,5.676
-0.227,-0.906,0.518,-3.662,0.183,4.7
-0.231,-0.901,0.517,-3.357,-1.099,1.221
-0.236,-0.888,0.512,-3.54,-2.93,-2.258
-0.239,-0.872,0.507,-3.296,-5.188,-4.944
-0.239,-0.869,0.492,-2.93,-8.301,-6.226
-0.238,-0.872,0.483,-2.808,-11.047,-6.958
-0.247,-0.88,0.471,-2.991,-12.451,-6.714
-0.259,-0.876,0.46,-3.479,-12.939,-5.859
-0.254,-0.874,0.453,-3.906,-11.841,-4.944
-0.237,-0.868,0.462,-4.7,-9.521,-3.418
-0.224,-0.856,0.465,-4.517,-7.812,-1.892
-0.215,-0.854,0.461,-4.028,-6.531,-0.366
-0.208,-0.864,0.497,-3.174,-5.432,1.282
-0.223,-0.881,0.491,-2.502,-7.263,2.686
-0.24,-0.893,0.488,-2.625,-9.705,3.113
-0.255,-0.91,0.475,-3.113,-10.925,2.93
-0.283,-0.919,0.45,-3.662,-11.963,0.61
-0.283,-0.913,0.437,-3.967,-10.864,-2.93
-0.278,-0.896,0.424,-4.395,-8.545,-6.287
-0.272,-0.883,0.419,-4.822,-5.554,-8.24
1.439,-1.035,0.218,-53.345,-53.772,-3.723
1.588,-1.014,0.182,-58.228,-96.497,13.733
1.763,-0.993,0.096,-63.66,-169.861,37.72
1.899,-0.919,-0.071,-66.406,-278.442,58.777
2.143,-0.801,-0.357,-56.274,-410.217,71.838
2.211,-0.745,-0.639,-19.226,-547.241,80.078
2.141,-0.828,-0.885,6.348,-663.879,77.759
2.013,-1.044,-1.055,-1.099,-746.338,68.115
1.71,-1.197,-1.144,-14.648,-792.358,63.538
1.262,-1.151,-1.271,-33.508,-800.293,57.373
0.796,-0.931,-1.419,-50.903,-764.16,44.739
0.343,-0.685,-1.28,-43.091,-696.289,37.17
-0.022,-0.523,-0.965,-25.94,-625.671,31.921
-0.298,-0.421,-0.62,-7.751,-558.899,36.499
-0.481,-0.457,-0.333,8.728,-497.986,56.335
-0.667,-0.614,-0.15,8.423,-451.111,84.351
-0.88,-0.772,-0.068,-0.488,-423.218,105.286
-1.031,-0.874,-0.142,-7.935,-408.508,111.572
-1.165,-0.86,-0.242,-16.113,-392.456,105.835
-1.478,-0.456,0.121,-12.878,-364.929,94.421
-2.702,0.236,1.145,75.256,-325.745,95.154
-3.465,0.242,0.739,152.954,-343.75,184.509
-3.223,-1.14,-0.916,-22.522,-379.822,323.181
-2.541,-2.489,-1.687,-173.645,-264.587,339.539
-1.613,-2.685,-1.37,-151.184,-70.129,205.75
-0.75,-1.712,-0.711,-54.993,54.382,8.484
-0.135,-0.758,-0.002,-6.165,117.981,-129.089
0.146,-0.339,0.56,-9.216,120.667,-155.64
0.258,-0.474,0.771,-12.878,72.388,-108.887
0.188,-0.843,0.665,-3.662,7.019,-53.589
-0.016,-1.27,0.326,6.958,-34.729,-17.09
-0.133,-1.496,0.264,7.446,-31.616,-0.977
-0.042,-1.405,0.556,0.0,-6.165,-0.916
0.099,-1.105,0.823,-12.024,-5.127,-3.723
0.005,-0.861,0.63,-23.254,-37.17,2.563
-0.266,-0.598,0.315,-26.978,-61.462,15.869
-0.318,-0.552,0.401,-19.897,-53.833,34.058
-0.393,-0.636,0.429,-10.62,-47.241,44.8
-0.444,-0.671,0.421,-6.531,-48.34,46.692
-0.472,-0.566,0.416,-7.874,-50.415,42.664
-0.612,-0.62,0.139,-9.705,-48.035,41.748
-0.493,-0.69,0.361,-2.136,-21.24,32.898
-0.445,-0.775,0.295,4.089,-6.531,20.996
-0.437,-0.833,0.348,6.409,5.981,9.216
-0.273,-0.971,0.579,8.728,18.799,-2.258
-0.241,-0.975,0.512,8.545,7.629,-17.334
-0.26,-0.873,0.436,5.31,-1.77,-25.696
-0.239,-0.818,0.392,3.54,-1.16,-24.353
-0.255,-0.855,0.377,6.714,4.944,-15.869
-0.231,-0.931,0.44,11.23,12.451,-5.92
-0.218,-1.021,0.474,10.559,12.451,3.174
-0.228,-1.05,0.494,6.653,6.653,9.277
-0.25,-1.016,0.473,1.099,-2.441,12.39
-0.295,-0.963,0.424,-2.808,-11.108,12.939
-0.339,-0.957,0.422,-3.967,-15.442,11.658
-0.364,-0.885,0.417,-2.625,-16.235,7.751
-0.369,-0.859,0.428,-3.662,-14.648,7.202
-0.376,-0.881,0.417,-3.845,-10.437,6.653
-0.365,-0.887,0.411,-1.526,-4.639,2.319
-0.34,-0.903,0.433,0.366,4.333,-4.211
-0.299,-0.905,0.492,1.038,13.672,-10.864
-0.245,-0.886,0.548,0.793,18.005,-16.663
-0.214,-0.878,0.568,-0.427,16.235,-19.836
-0.203,-0.878,0.558,-2.502,11.658,-20.325
-0.202,-0.864,0.535,-3.845,7.446,-18.921
-0.205,-0.84,0.518,-4.272,5.005,-16.174
-0.209,-0.815,0.513,-4.272,4.028,-11.597
-0.221,-0.808,0.508,-4.028,3.052,-5.859
-0.239,-0.815,0.5,-4.028,2.258,-0.549
-0.262,-0.816,0.49,-3.723,1.099,2.808
-0.271,-0.811,0.499,-2.441,0.183,4.395
-0.27,-0.827,0.506,-2.625,-2.136,4.7
-0.276,-0.834,0.503,-3.174,-5.92,3.784
-0.293,-0.824,0.483,-2.625,-10.437,1.892
-0.302,-0.837,0.451,-1.648,-13.367,0.244
-0.31,-0.862,0.436,-1.465,-12.878,-1.099
-0.307,-0.878,0.431,-1.038,-10.315,-3.54
-0.31,-0.879,0.436,-1.038,-6.897,-6.287
-0.306,-0.877,0.451,-0.977,-3.235,-8.484
-0.295,-0.869,0.468,-0.671,-0.549,-9.399
-0.279,-0.865,0.479,-0.671,0.671,-8.85
-0.271,-0.864,0.479,-0.977,-0.061,-7.507
-0.268,-0.868,0.476,-1.038,-1.282,-5.859
-0.269,-0.875,0.477,-1.282,-2.319,-5.188
-0.268,-0.869,0.474,-2.319,-3.357,-4.578
-0.277,-0.852,0.466,-2.869,-4.333,-3.723
-0.282,-0.837,0.457,-2.93,-4.761,-2.075
-0.285,-0.837,0.456,-2.747,-4.395,0.122
-0.286,-0.841,0.47,-2.014,-3.967,1.221
-0.282,-0.848,0.474,-1.709,-4.15,1.099
-0.287,-0.853,0.467,-2.136,-4.456,0.732
-0.275,-0.849,0.486,-1.709,-4.211,-0.366
-0.286,-0.843,0.47,-1.465,-5.188,-1.343
-0.277,-0.85,0.482,-1.099,-4.517,-1.526
-0.266,-0.86,0.49,-0.916,-5.005,-2.258
-0.271,-0.866,0.479,-0.732,-7.202,-3.601
-0.283,-0.881,0.476,-1.16,-8.911,-4.456
-0.306,-0.886,0.465,-2.136,-9.521,-4.7
-0.318,-0.88,0.455,-2.563,-8.179,-4.7
-0.309,-0.866,0.462,-2.869,-5.066,-4.761
-0.297,-0.849,0.471,-3.113,-2.625,-4.639
-0.29,-0.838,0.482,-3.54,-1.038,-4.211
-0.288,-0.841,0.486,-3.662,-0.366,-3.601
-0.29,-0.849,0.482,-3.357,0.305,-3.113
-0.286,-0.861,0.494,-3.235,1.77,-3.784
-0.275,-0.859,0.5,-3.418,3.174,-4.883
-0.261,-0.836,0.506,-3.967,3.113,-5.737
-0.251,-0.812,0.501,-3.235,1.343,-5.737
-0.248,-0.826,0.493,-2.38,-1.77,-4.517
-0.258,-0.861,0.488,-2.136,-3.662,-2.014
-0.276,-0.883,0.482,-1.892,-4.578,-0.305
-0.298,-0.884,0.475,-1.831,-4.578,0.0
-0.311,-0.875,0.469,-2.502,-3.662,-0.366
-0.31,-0.872,0.464,-2.441,-1.282,-0.61
-0.313,-0.872,0.464,-2.625,1.343,-1.221
-0.318,-0.873,0.469,-3.235,3.601,-2.075
-0.317,-0.861,0.471,-3.296,5.615,-3.296
-0.3,-0.852,0.479,-3.113,7.202,-4.517
-0.281,-0.849,0.487,-2.625,7.507,-5.615
1.422,-1.27,-0.105,-85.388,-189.636,-7.324
1.509,-1.203,-0.15,-89.172,-249.939,-17.7
1.701,-1.137,-0.261,-89.783,-312.5,-23.804
1.901,-1.075,-0.376,-92.896,-379.272,-19.836
2.095,-1.07,-0.537,-100.098,-452.209,-5.493
2.188,-1.055,-0.75,-106.628,-536.072,14.099
2.202,-0.999,-0.99,-107.971,-625.122,35.889
2.03,-0.926,-1.166,-96.497,-701.721,57.19
1.784,-0.829,-1.263,-83.069,-753.235,73.975
1.528,-0.742,-1.371,-64.636,-781.128,87.097
1.156,-0.704,-1.385,-45.776,-789.856,105.652
0.664,-0.727,-1.339,-34.241,-779.541,130.249
0.132,-0.758,-1.335,-29.541,-740.234,156.86
-0.249,-0.728,-1.238,-21.606,-670.776,181.335
-0.527,-0.616,-0.95,1.465,-596.436,196.228
-0.768,-0.562,-0.58,30.396,-537.781,201.355
-0.937,-0.708,-0.334,40.955,-502.441,209.778
-1.106,-0.93,-0.266,35.4,-480.835,212.708
-1.267,-1.091,-0.244,27.588,-456.543,195.374
-1.39,-1.086,-0.205,18.005,-427.307,161.438
-1.815,-0.542,0.359,22.034,-393.188,127.93
-3.083,-0.012,0.952,108.887,-359.985,124.39
-3.919,-0.254,-0.015,103.333,-364.99,215.027
-3.348,-1.672,-1.429,-95.154,-322.205,331.543
-2.174,-2.628,-1.541,-166.626,-159.18,296.692
-1.137,-2.181,-1.062,-86.182,-11.902,125.305
-0.377,-1.12,-0.309,0.549,70.435,-48.767
0.089,-0.399,0.367,22.095,97.412,-126.77
0.103,-0.364,0.766,12.146,71.533,-109.863
0.072,-0.817,0.753,12.085,15.32,-59.326
-0.001,-1.31,0.529,15.93,-30.701,-24.414
0.013,-1.614,0.553,12.878,-41.809,-13.489
-0.151,-1.776,0.257,4.578,-35.767,-23.132
-0.191,-1.506,0.139,-2.014,-6.348,-46.875
-0.078,-1.15,0.425,-9.277,40.833,-57.8
0.119,-0.809,0.732,-12.207,64.575,-52.673
0.149,-0.608,0.747,-17.578,36.499,-25.696
0.056,-0.629,0.798,-18.555,-6.226,7.874
-0.159,-0.663,0.579,-17.761,-53.955,32.043
-0.343,-0.687,0.412,-17.334,-80.627,46.082
-0.402,-0.701,0.442,-17.273,-83.618,49.377
-0.52,-0.677,0.236,-18.494,-82.703,45.898
-0.595,-0.64,0.148,-16.296,-62.5,41.138
-0.495,-0.73,0.307,-7.568,-26.917,33.02
-0.38,-0.808,0.428,-0.61,-6.165,17.029
-0.332,-0.784,0.487,2.319,-0.61,0.916
-0.271,-0.794,0.529,3.052,-1.831,-9.46
-0.24,-0.818,0.498,3.235,-8.301,-15.808
-0.25,-0.823,0.402,2.93,-13.855,-17.334
-0.256,-0.898,0.354,3.113,-10.925,-14.038
-0.241,-0.982,0.385,4.639,-3.113,-11.475
-0.239,-0.995,0.404,4.822,0.977,-9.705
-0.254,-0.971,0.433,1.953,1.282,-6.47
-0.242,-0.943,0.458,-1.038,-2.319,-1.465
-0.266,-0.925,0.426,-3.723,-9.705,3.967
-0.289,-0.881,0.397,-4.517,-15.198,7.507
-0.327,-0.856,0.361,-4.272,-15.93,10.193
-0.342,-0.873,0.377,-2.808,-10.559,11.169
-0.325,-0.9,0.42,-0.549,-3.174,8.972
-0.299,-0.905,0.466,1.343,2.258,3.296
-0.282,-0.896,0.493,2.136,4.15,-3.723
-0.268,-0.889,0.502,2.075,3.967,-9.216
-0.26,-0.876,0.503,1.709,3.906,-12.939
-0.254,-0.871,0.49,1.892,4.272,-14.404
-0.254,-0.875,0.49,1.587,6.409,-14.16
-0.249,-0.875,0.499,0.977,9.277,-12.451
-0.236,-0.87,0.508,-0.427,11.353,-9.766
-0.224,-0.85,0.514,-1.648,11.719,-6.409
-0.224,-0.817,0.508,-2.502,9.399,-3.418
-0.233,-0.801,0.501,-2.563,6.409,-0.366
-0.252,-0.809,0.501,-1.587,3.662,2.258
-0.266,-0.829,0.494,-0.793,1.038,3.54
-0.267,-0.844,0.485,-0.488,-1.221,2.625
-0.257,-0.852,0.482,0.732,-3.296,-0.244
-0.254,-0.855,0.489,1.892,-5.249,-2.869
-0.264,-0.861,0.491,2.563,-7.935,-4.028
-0.276,-0.878,0.461,2.136,-10.254,-3.723
-0.28,-0.89,0.428,2.014,-10.132,-3.54
-0.263,-0.892,0.447,2.502,-7.08,-4.211
-0.27,-0.887,0.459,2.93,-5.493,-4.883
-0.281,-0.888,0.466,2.014,-5.127,-3.906
-0.295,-0.889,0.458,0.671,-4.639,-2.625
-0.289,-0.889,0.465,-0.305,-2.869,-2.075
-0.258,-0.887,0.492,-0.61,-0.488,-3.052
-0.236,-0.867,0.514,-1.343,-0.977,-4.395
