aX,aY,aZ,gX,gY,gZ
0.316,0.459,-0.473,-74.28,24.109,68.787
0.386,0.454,-0.387,-52.673,28.015,66.711
0.452,0.454,-0.296,-33.142,31.006,65.186
0.525,0.422,-0.233,-17.029,27.893,65.186
0.58,0.369,-0.214,-3.967,20.508,64.27
0.61,0.333,-0.201,6.836,11.841,61.584
0.618,0.312,-0.188,14.771,3.784,57.373
0.618,0.291,-0.166,16.602,-2.808,54.504
0.619,0.262,-0.115,12.878,-7.202,53.894
0.634,0.238,-0.073,6.165,-13.062,52.429
0.654,0.23,-0.063,-2.136,-20.691,49.377
0.645,0.243,-0.086,-11.658,-27.344,44.617
0.634,0.287,-0.113,-21.24,-30.701,38.94
0.636,0.352,-0.129,-29.846,-29.602,33.691
0.631,0.418,-0.141,-34.668,-24.719,30.64
0.616,0.474,-0.165,-34.912,-17.273,28.87
0.637,0.513,-0.163,-31.555,-6.836,27.161
0.664,0.539,-0.143,-25.879,4.7,26.184
0.678,0.503,-0.11,-18.921,14.832,24.414
0.788,0.536,0.005,-10.193,20.63,18.555
0.798,0.575,-0.017,-3.174,14.954,15.381
0.762,0.582,-0.104,1.038,7.996,16.418
0.729,0.531,-0.16,3.601,9.033,19.714
0.798,0.473,-0.086,6.165,16.357,19.47
0.873,0.439,-0.035,8.118,18.005,14.648
0.884,0.424,-0.062,6.104,13.062,9.216
0.886,0.408,-0.064,0.488,10.498,5.737
0.914,0.403,-0.002,-6.897,9.949,2.441
0.959,0.42,0.08,-14.465,5.005,-1.282
0.961,0.467,0.094,-22.156,-6.897,-3.662
0.918,0.518,0.063,-28.564,-18.982,-3.052
0.843,0.529,0.0,-32.532,-24.414,0.244
0.781,0.524,-0.079,-33.264,-20.813,2.808
0.839,0.531,-0.007,-29.785,-7.385,1.038
0.974,0.561,0.212,-23.499,1.648,-2.563
0.974,0.578,0.197,-15.869,-9.094,-5.31
0.907,0.58,0.102,-7.935,-22.583,-6.226
0.862,0.568,0.011,-0.854,-25.696,-4.883
0.877,0.535,0.061,5.066,-18.372,-1.709
0.922,0.496,0.169,11.047,-12.573,-0.549
0.925,0.475,0.158,16.357,-17.822,-2.319
0.921,0.476,0.137,20.264,-24.048,-4.089
0.937,0.453,0.159,21.667,-26.672,-4.028
0.921,0.414,0.134,21.912,-29.785,-3.662
0.845,0.341,0.029,21.667,-30.273,-4.15
0.817,0.277,0.031,20.142,-20.081,-8.484
0.872,0.402,0.119,17.273,-6.287,-12.878
0.904,0.366,0.229,10.315,1.282,-6.897
0.916,0.281,0.264,6.165,-0.793,-4.517
0.899,0.311,0.197,5.188,-9.094,-7.629
0.869,0.379,0.12,3.113,-13.55,-10.681
0.842,0.395,0.046,1.282,-9.766,-9.277
0.847,0.358,0.022,1.526,1.587,-6.531
0.895,0.31,0.086,3.235,14.343,-6.348
0.916,0.319,0.116,5.432,20.508,-10.254
0.952,0.37,0.166,5.859,21.057,-12.39
0.95,0.385,0.201,3.662,16.479,-9.216
0.919,0.376,0.159,1.526,7.812,-4.395
0.9,0.343,0.125,0.916,1.831,-1.221
0.888,0.332,0.109,1.526,0.0,-1.77
0.895,0.366,0.102,2.197,0.061,-4.395
0.905,0.389,0.115,1.77,1.221,-4.822
0.906,0.39,0.118,1.709,1.587,-3.113
0.919,0.388,0.133,2.319,0.549,-1.221
0.924,0.387,0.154,3.479,-2.991,0.244
0.911,0.397,0.129,4.333,-8.911,1.648
0.88,0.389,0.086,4.517,-13.855,3.296
0.852,0.375,0.051,3.906,-14.404,3.906
0.829,0.373,0.025,2.869,-10.315,2.625
0.813,0.372,0.013,1.526,-3.296,0.305
0.823,0.381,0.027,-0.183,5.554,-2.502
-0.013,-0.916,1.948,50.598,5.31,10.681
-0.019,-1.042,2.026,52.734,6.531,20.203
-0.017,-1.176,2.065,49.255,14.465,29.907
0.041,-1.323,2.123,33.752,33.142,43.64
0.059,-1.434,2.261,13.977,55.298,60.303
0.036,-1.435,2.405,-8.24,72.144,71.411
0.003,-1.324,2.434,-27.222,79.163,79.712
-0.038,-1.131,2.389,-39.917,83.13,89.05
-0.121,-0.987,2.346,-46.326,91.431,102.966
-0.164,-0.977,2.36,-46.814,106.628,117.432
-0.136,-1.007,2.259,-45.105,123.535,126.099
-0.125,-1.03,2.172,-44.312,144.775,126.221
-0.134,-0.916,2.088,-44.006,170.166,120.178
-0.132,-0.758,1.968,-45.593,194.641,117.493
-0.213,-0.814,1.729,-46.082,214.478,116.943
-0.083,-0.637,1.637,-43.945,232.483,107.544
0.061,-0.472,1.527,-42.48,241.577,107.056
-0.025,-0.389,1.214,-44.678,237.732,114.685
-0.048,-0.496,1.026,-45.044,240.906,124.329
-0.042,-0.552,0.885,-45.166,245.3,121.765
-0.069,-0.49,0.676,-48.279,247.009,113.464
-0.054,-0.386,0.563,-55.603,253.113,108.765
-0.006,-0.344,0.485,-64.514,259.583,107.727
0.044,-0.363,0.384,-71.777,259.827,103.882
0.078,-0.347,0.255,-74.036,256.042,93.994
0.107,-0.283,0.138,-72.083,251.099,81.482
0.128,-0.235,0.037,-67.017,246.216,71.777
0.18,-0.18,-0.041,-59.021,242.004,65.674
0.241,-0.146,-0.084,-50.232,237.854,65.796
0.292,-0.097,-0.089,-42.969,232.239,70.313
0.378,-0.083,-0.018,-37.231,222.595,80.2
0.423,-0.075,0.015,-32.288,203.247,89.478
0.411,-0.102,-0.036,-28.381,176.392,96.985
0.364,-0.09,-0.124,-23.743,151.917,99.365
0.376,-0.078,-0.211,-19.287,134.399,97.473
0.38,-0.048,-0.295,-16.418,124.756,93.506
0.395,0.008,-0.337,-14.16,121.826,89.539
0.44,0.024,-0.304,-11.902,122.314,85.876
0.472,0.025,-0.243,-9.949,119.812,80.383
0.462,0.004,-0.183,-9.827,111.694,74.89
0.416,0.009,-0.163,-10.803,99.487,67.627
0.372,0.026,-0.181,-12.39,87.83,60.242
0.357,0.029,-0.181,-15.076,80.627,56.274
0.345,-0.01,-0.192,-17.029,75.867,54.138
0.376,0.015,-0.235,-18.188,71.899,49.5
0.455,0.06,-0.212,-18.982,70.496,47.791
0.5,0.09,-0.208,-18.86,67.139,48.096
0.516,0.084,-0.257,-16.296,60.974,48.584
0.564,0.115,-0.252,-12.695,56.946,47.485
0.611,0.153,-0.204,-10.193,53.528,48.157
0.651,0.155,-0.144,-10.62,46.692,50.598
0.682,0.137,-0.068,-12.146,34.79,52.246
0.648,0.136,-0.078,-14.038,17.273,50.476
0.638,0.161,-0.11,-15.747,1.526,45.959
0.619,0.186,-0.154,-17.761,-7.751,41.016
0.61,0.198,-0.193,-19.531,-9.888,37.109
0.636,0.225,-0.175,-19.775,-5.371,33.997
0.651,0.248,-0.144,-17.639,0.549,33.081
0.684,0.265,-0.102,-13.611,4.944,33.02
0.721,0.274,-0.079,-7.996,6.226,33.63
0.753,0.268,-0.086,-3.662,5.188,34.912
0.765,0.251,-0.093,-1.404,4.333,35.156
0.778,0.237,-0.088,-1.221,4.578,34.119
0.804,0.231,-0.075,-2.93,5.188,31.616
0.837,0.239,-0.06,-6.348,5.127,27.771
0.867,0.251,-0.046,-10.559,4.211,25.146
0.882,0.261,-0.047,-14.282,2.197,22.766
0.881,0.271,-0.054,-17.09,0.061,20.63
0.872,0.287,-0.048,-19.653,-0.183,19.043
0.876,0.304,-0.026,-21.606,-0.061,17.578
0.883,0.323,0.016,-24.414,-0.671,16.541
0.879,0.349,0.057,-27.039,-3.601,15.747
0.842,0.359,0.02,-28.687,-8.423,14.526
0.873,0.362,0.032,-28.992,-9.46,12.695
0.92,0.371,0.098,-27.649,-9.338,11.292
0.925,0.393,0.055,-26.184,-14.648,10.559
0.877,0.39,0.003,-25.513,-16.235,11.597
0.92,0.416,0.032,-25.085,-10.437,13.306
1.007,0.387,0.22,-23.499,-5.554,15.991
0.994,0.333,0.21,-21.667,-16.785,14.343
0.909,0.359,0.077,-19.958,-29.053,8.789
0.919,0.408,0.112,-20.996,-26.794,5.371
0.927,0.383,0.159,-23.01,-21.301,4.761
0.899,0.363,0.126,-22.095,-19.531,1.465
0.927,0.398,0.149,-19.897,-15.503,-3.601
0.975,0.437,0.224,-18.005,-11.475,-5.92
0.967,0.452,0.218,-15.686,-13.489,-4.944
0.934,0.449,0.176,-12.329,-15.564,-1.709
0.936,0.42,0.2,-7.446,-13.367,1.099
0.952,0.38,0.228,-1.282,-12.756,1.099
0.947,0.366,0.208,4.333,-15.747,-1.221
0.95,0.352,0.201,8.24,-18.677,-2.991
0.942,0.319,0.186,10.315,-20.508,-3.052
0.921,0.28,0.143,11.047,-20.569,-3.845
0.918,0.262,0.129,10.132,-15.869,-4.822
0.906,0.25,0.139,7.629,-8.667,-5.31
0.904,0.235,0.151,5.005,-1.77,-5.859
0.919,0.24,0.184,2.747,4.028,-7.507
0.932,0.257,0.213,0.732,6.348,-8.728
0.927,0.263,0.211,-1.099,4.883,-9.46
0.916,0.256,0.191,-2.136,2.93,-9.583
0.908,0.253,0.164,-2.136,2.625,-9.888
0.91,0.254,0.151,-2.014,4.639,-10.01
0.915,0.256,0.162,-1.526,7.812,-9.644
0.919,0.256,0.175,-0.427,9.155,-8.545
0.923,0.252,0.172,1.465,7.812,-7.69
0.918,0.25,0.156,3.601,4.822,-6.165
0.909,0.245,0.139,5.249,2.014,-4.15
0.903,0.243,0.129,6.714,-0.366,-1.953
0.902,0.242,0.114,7.935,-2.808,0.305
0.909,0.257,0.097,9.216,-4.395,1.648
0.919,0.293,0.084,12.878,-5.371,1.648
0.925,0.333,0.08,19.409,-6.104,1.709
0.923,0.352,0.08,27.527,-6.958,3.296
0.914,0.34,0.087,35.645,-8.362,5.615
0.899,0.318,0.101,43.091,-10.437,7.629
0.881,0.297,0.11,49.194,-13.916,8.179
0.867,0.286,0.112,53.284,-18.311,8.423
0.868,0.276,0.116,55.237,-22.888,9.216
0.368,-0.294,2.361,103.943,115.295,23.56
0.353,-0.345,2.53,76.477,121.277,48.34
0.44,-0.365,2.681,34.973,135.071,83.679
0.555,-0.413,2.842,-8.667,157.959,112.366
0.657,-0.436,2.984,-50.232,184.021,115.173
0.743,-0.24,3.005,-77.759,208.923,94.116
0.814,0.04,2.935,-86.06,228.577,64.453
0.883,0.288,2.879,-76.965,243.835,38.391
0.859,0.397,2.855,-54.26,256.958,20.691
0.764,0.304,2.79,-30.334,267.944,13.306
0.669,0.154,2.63,-16.174,276.245,12.512
0.536,0.021,2.428,-11.475,282.593,13.245
0.367,-0.111,2.175,-13.489,288.818,13.306
0.237,-0.181,1.879,-21.179,297.913,10.986
0.145,-0.207,1.59,-33.264,312.866,10.01
0.102,-0.225,1.354,-44.128,331.421,10.681
0.097,-0.342,1.197,-51.208,352.112,8.484
0.153,-0.382,1.054,-57.861,366.028,2.197
0.125,-0.372,0.866,-64.087,369.019,-1.038
0.118,-0.364,0.698,-69.275,367.126,-2.625
0.073,-0.324,0.483,-68.054,360.901,-6.531
0.09,-0.264,0.358,-58.105,355.652,-11.658
0.173,-0.237,0.285,-41.26,346.436,-17.09
0.187,-0.239,0.12,-16.785,328.308,-23.682
0.175,-0.302,-0.076,10.376,310.425,-28.992
0.154,-0.293,-0.175,37.048,298.767,-35.034
0.255,-0.257,-0.26,60.059,286.194,-35.278
0.37,-0.277,-0.291,73.914,267.639,-26.428
0.353,-0.301,-0.397,79.102,241.272,-13.489
0.352,-0.294,-0.535,75.867,215.759,1.343
0.443,-0.355,-0.497,69.275,196.777,15.808
0.481,-0.379,-0.453,58.777,171.875,23.376
0.459,-0.325,-0.521,44.312,140.076,28.259
0.482,-0.212,-0.514,29.114,111.938,32.532
0.496,-0.179,-0.445,14.465,84.717,39.612
0.479,-0.196,-0.412,4.517,52.795,42.236
0.344,-0.181,-0.567,0.549,19.165,37.781
0.246,-0.065,-0.645,-1.343,3.357,30.029
0.205,0.016,-0.558,0.366,7.324,27.344
0.181,0.034,-0.449,5.188,11.047,24.414
0.152,0.027,-0.443,13.367,7.751,19.897
0.128,0.025,-0.413,22.949,7.141,15.015
0.126,0.021,-0.36,31.677,8.484,9.949
0.139,0.005,-0.326,39.246,8.545,4.517
0.153,-0.009,-0.327,45.593,7.996,0.671
0.225,-0.037,-0.248,49.927,8.728,-0.488
0.295,-0.059,-0.203,51.453,3.967,-1.16
0.328,-0.061,-0.229,49.744,-4.822,-0.488
0.331,-0.059,-0.245,43.213,-9.888,3.54
0.328,-0.08,-0.239,32.166,-10.986,8.728
0.332,-0.095,-0.204,18.799,-10.864,12.329
0.356,-0.069,-0.157,5.249,-11.597,12.207
0.387,0.001,-0.14,-7.08,-13.916,10.071
0.432,0.073,-0.142,-16.907,-16.357,9.338
0.466,0.117,-0.186,-23.315,-17.7,11.292
0.485,0.146,-0.228,-25.452,-15.503,13.489
0.519,0.159,-0.245,-23.254,-8.911,14.465
0.576,0.16,-0.239,-19.043,-1.526,14.832
0.617,0.171,-0.207,-15.32,4.944,15.381
0.673,0.185,-0.161,-12.573,8.118,17.09
0.748,0.184,-0.121,-11.23,6.592,19.531
0.813,0.163,-0.107,-11.658,0.427,22.583
0.83,0.153,-0.137,-13.611,-7.874,25.208
0.822,0.16,-0.177,-15.625,-14.587,25.879
0.831,0.168,-0.19,-18.433,-17.029,25.879
0.856,0.159,-0.172,-22.278,-17.09,25.024
0.886,0.157,-0.137,-26.855,-17.029,22.583
0.897,0.156,-0.116,-31.311,-18.25,18.921
0.881,0.15,-0.16,-35.583,-20.264,13.794
0.851,0.183,-0.226,-39.246,-16.541,7.507
0.911,0.217,-0.148,-41.321,-5.554,3.601
0.977,0.24,-0.057,-41.199,0.793,1.831
0.992,0.266,-0.053,-39.734,-2.136,1.892
0.985,0.268,-0.075,-37.537,-6.042,5.371
0.973,0.237,-0.102,-33.936,-7.751,8.728
0.941,0.202,-0.144,-30.029,-6.165,10.193
0.9,0.164,-0.193,-27.1,0.366,9.338
0.943,0.12,-0.128,-25.879,13.428,5.554
1.047,0.149,0.005,-25.818,23.01,0.244
1.073,0.186,0.074,-27.954,19.409,-0.61
1.069,0.258,0.057,-31.006,8.423,2.441
1.079,0.243,0.046,-32.715,-1.526,11.353
1.005,0.17,-0.038,-31.616,-8.606,17.273
1.035,0.128,0.007,-26.733,-9.033,14.771
1.086,0.189,0.048,-20.752,-11.963,6.836
1.079,0.219,-0.006,-16.846,-19.714,2.869
1.107,0.192,0.06,-11.536,-23.437,0.854
1.082,0.208,0.041,-5.249,-30.64,-0.854
1.046,0.182,-0.019,-0.549,-36.865,1.038
1.027,0.125,-0.003,2.808,-34.485,3.235
1.029,0.138,0.013,3.967,-30.884,3.54
1.042,0.179,0.032,2.686,-28.137,6.409
1.052,0.136,0.086,0.854,-26.978,10.437
1.048,0.091,0.119,2.258,-31.25,9.155
1.033,0.123,0.08,5.005,-39.734,3.54
1.008,0.163,0.035,6.531,-44.312,-0.305
0.975,0.172,0.005,5.432,-42.175,-0.854
0.942,0.161,-0.024,4.028,-35.339,0.0
0.905,0.151,-0.058,4.211,-24.841,0.0
0.876,0.154,-0.087,5.92,-10.559,-1.648
0.88,0.175,-0.106,8.545,6.653,-2.991
0.898,0.163,-0.097,10.132,25.269,-2.075
0.921,0.119,-0.053,11.841,41.199,-1.465
0.962,0.031,0.014,15.137,50.049,-5.798
1.008,0.082,0.06,17.151,48.889,-15.137
1.082,0.169,0.12,14.526,39.978,-17.212
1.089,0.184,0.133,8.545,24.109,-10.681
1.021,0.154,0.023,2.014,4.944,-1.221
0.955,0.101,-0.086,-1.282,-5.798,4.944
0.931,0.087,-0.134,-0.549,-6.165,2.441
0.913,0.13,-0.149,1.099,-0.977,-3.479
0.904,0.18,-0.168,1.343,7.08,-5.92
0.983,0.195,-0.033,0.122,16.724,-3.479
1.005,0.177,0.047,0.244,15.137,-0.244
1.01,0.184,0.006,1.77,1.831,1.831
0.972,0.188,-0.059,3.906,-9.399,4.456
0.934,0.17,-0.125,5.859,-13.245,6.348
0.919,0.136,-0.182,6.836,-9.46,6.836
0.912,0.106,-0.198,6.226,1.099,5.615
0.297,-0.496,2.119,5.493,-21.729,40.283
0.297,-0.572,2.323,-3.601,-23.499,62.134
0.339,-0.65,2.491,-9.399,-27.832,81.36
0.303,-0.724,2.687,-21.118,-29.907,96.191
0.289,-0.822,2.857,-41.138,-26.733,107.3
0.23,-0.771,2.902,-69.58,-22.888,111.389
0.053,-0.702,2.925,-102.051,-11.536,114.807
-0.156,-0.633,2.928,-129.028,11.353,113.403
-0.339,-0.509,2.819,-147.705,42.48,101.196
-0.458,-0.364,2.649,-156.25,82.52,80.139
-0.511,-0.195,2.503,-153.076,129.089,53.223
-0.542,-0.068,2.324,-137.39,176.086,25.757
-0.548,-0.102,2.149,-112.549,221.924,3.845
-0.414,-0.04,2.086,-82.397,261.719,-14.343
-0.324,-0.062,1.946,-52.795,284.851,-19.531
-0.37,-0.199,1.69,-29.968,295.776,-15.808
-0.368,-0.32,1.519,-11.963,305.664,-12.329
-0.366,-0.345,1.345,0.671,309.937,-12.268
-0.37,-0.35,1.148,8.606,307.19,-10.254
-0.39,-0.377,0.925,13.672,301.941,-5.981
-0.399,-0.414,0.72,17.029,298.279,-2.686
-0.397,-0.455,0.531,20.264,296.57,-1.77
-0.377,-0.483,0.359,22.339,295.105,-3.174
-0.333,-0.496,0.222,22.766,294.434,-6.165
-0.267,-0.458,0.114,21.301,293.457,-8.301
-0.196,-0.414,0.033,17.456,291.748,-6.775
-0.119,-0.359,-0.023,10.193,289.185,-1.648
-0.04,-0.304,-0.034,0.977,283.997,9.338
0.031,-0.275,-0.041,-8.301,273.01,22.095
0.054,-0.268,-0.113,-15.198,256.287,32.104
0.085,-0.198,-0.184,-18.188,240.906,38.269
0.152,-0.081,-0.244,-17.944,227.844,45.776
0.208,-0.06,-0.308,-15.259,215.576,55.725
0.263,0.023,-0.315,-8.545,204.041,60.73
0.321,0.066,-0.355,1.526,190.735,67.017
0.321,0.09,-0.419,11.536,178.772,72.51
0.393,0.063,-0.384,22.644,172.119,74.951
0.472,0.03,-0.314,31.433,163.513,74.585
0.49,-0.019,-0.301,34.79,150.085,73.242
0.516,-0.063,-0.236,33.142,136.658,68.237
0.529,-0.092,-0.174,28.198,121.277,59.021
0.482,-0.061,-0.195,20.691,102.417,47.852
0.433,0.014,-0.236,12.817,88.074,40.344
0.432,0.092,-0.25,6.714,81.543,37.415
0.477,0.127,-0.226,4.089,78.369,38.818
0.499,0.106,-0.221,6.226,73.364,41.077
0.536,0.073,-0.244,11.475,66.956,39.856
0.589,0.073,-0.252,16.235,61.584,37.354
0.638,0.075,-0.252,16.724,57.617,38.025
0.655,0.082,-0.223,11.78,55.847,42.786
0.708,0.057,-0.198,5.676,53.284,47.485
0.764,0.036,-0.161,-1.892,47.791,49.561
0.801,0.045,-0.128,-8.423,38.94,48.889
0.801,0.087,-0.132,-13.977,27.039,45.654
0.782,0.135,-0.167,-19.348,15.869,43.335
0.747,0.177,-0.216,-23.926,9.399,42.542
0.745,0.211,-0.227,-26.123,9.338,41.504
0.756,0.247,-0.212,-26.489,12.878,38.818
0.789,0.282,-0.175,-25.269,15.808,35.156
0.843,0.303,-0.119,-22.461,16.541,32.104
0.874,0.305,-0.082,-19.165,13.245,30.579
0.896,0.297,-0.065,-15.32,7.141,29.419
0.916,0.302,-0.058,-11.78,-0.427,28.076
0.91,0.299,-0.088,-8.789,-8.179,27.832
0.893,0.26,-0.128,-7.019,-12.939,28.137
0.897,0.233,-0.128,-5.371,-13.0,26.245
0.919,0.221,-0.117,-3.54,-12.024,22.339
0.908,0.212,-0.134,-3.906,-12.024,18.25
0.873,0.205,-0.191,-6.226,-10.01,14.709
0.819,0.21,-0.266,-11.169,-0.793,11.902
0.853,0.191,-0.241,-16.968,17.7,10.193
0.906,0.197,-0.112,-20.325,35.645,6.592
1.055,0.306,0.089,-23.376,40.1,4.333
0.941,0.321,0.025,-26.184,26.794,9.033
1.078,0.422,0.036,-28.87,14.648,14.648
1.027,0.219,0.127,-25.635,6.958,23.743
1.021,0.237,0.086,-22.034,-13.245,16.235
0.973,0.406,-0.092,-15.564,-29.114,10.132
0.924,0.342,-0.075,-18.066,-28.32,17.273
0.983,0.176,0.074,-13.977,-23.315,15.32
1.024,0.245,0.097,-6.653,-31.128,4.211
0.898,0.308,-0.104,-5.371,-41.809,0.061
0.892,0.31,-0.102,-8.362,-33.813,3.052
0.841,0.254,-0.083,-10.01,-18.25,9.155
0.876,0.147,-0.045,-10.498,-5.249,9.155
0.936,0.192,0.05,-6.592,4.456,-1.465
0.923,0.267,0.042,-6.775,6.104,-5.249
0.894,0.269,0.056,-9.216,7.019,-3.357
0.91,0.259,0.101,-7.935,7.324,-1.038
0.926,0.269,0.124,-5.31,3.479,0.427
0.923,0.299,0.091,-2.686,-3.784,1.77
0.928,0.29,0.06,-1.16,-8.911,5.554
0.915,0.229,0.031,0.244,-11.169,8.362
0.918,0.191,0.014,2.563,-11.108,6.714
0.933,0.208,0.005,3.784,-9.155,3.784
0.94,0.223,0.006,2.014,-6.226,3.479
0.949,0.217,0.025,-1.038,-3.357,5.371
0.955,0.213,0.043,-3.723,-1.77,6.836
0.951,0.219,0.051,-5.31,-2.502,6.226
0.941,0.236,0.037,-5.859,-4.639,3.967
0.92,0.251,-0.003,-6.287,-5.371,1.892
0.909,0.27,-0.02,-6.47,-3.296,0.366
0.925,0.28,0.009,-6.775,1.221,-0.122
0.93,0.285,0.018,-6.226,3.54,-0.488
0.94,0.289,0.026,-5.432,4.15,-0.549
0.955,0.293,0.033,-4.272,3.723,-0.305
0.959,0.303,0.036,-3.357,2.319,0.916
0.956,0.309,0.036,-2.808,0.366,2.625
0.96,0.308,0.041,-2.319,-1.77,3.967
0.953,0.303,0.031,-0.61,-4.7,4.333
0.948,0.307,0.011,1.404,-7.446,2.93
0.94,0.313,-0.011,3.601,-8.301,1.526
0.934,0.309,-0.017,5.188,-7.507,0.61
0.933,0.295,-0.016,5.859,-6.165,0.244
0.938,0.277,-0.014,6.775,-4.761,-0.366
0.939,0.263,-0.013,6.897,-3.296,-0.977
0.936,0.254,-0.008,5.737,-1.465,-1.16
0.933,0.248,-0.002,3.784,0.061,-1.465
0.935,0.25,0.004,2.197,0.977,-1.77
0.321,-0.631,1.76,65.613,-19.714,12.024
0.248,-0.853,1.892,57.251,-25.696,30.09
0.188,-1.172,2.04,34.668,-30.396,52.551
0.102,-1.448,2.223,-9.094,-29.236,73.364
-0.002,-1.635,2.367,-71.533,-20.813,93.262
-0.103,-1.621,2.449,-144.104,-7.629,107.483
-0.141,-1.327,2.437,-210.022,8.972,107.361
-0.116,-0.903,2.339,-252.258,30.212,98.389
-0.113,-0.48,2.283,-264.771,61.584,87.036
-0.116,-0.129,2.292,-249.695,99.426,74.28
-0.075,0.126,2.299,-213.501,134.094,59.692
-0.05,0.225,2.273,-166.992,163.086,47.668
-0.026,0.154,2.276,-124.268,190.308,41.687
0.011,0.016,2.297,-92.468,213.318,38.574
0.023,-0.132,2.259,-72.937,227.356,34.79
0.006,-0.239,2.181,-63.293,234.497,30.212
-0.079,-0.386,2.046,-61.401,238.342,25.696
-0.059,-0.379,2.018,-65.063,242.981,18.738
-0.133,-0.357,1.859,-75.073,241.943,20.874
-0.327,-0.424,1.619,-90.027,242.798,28.931
-0.432,-0.466,1.407,-101.746,253.784,31.677
-0.484,-0.464,1.201,-107.239,270.752,26.672
-0.502,-0.408,1.025,-107.666,291.138,16.418
-0.468,-0.322,0.912,-103.516,313.904,7.141
-0.406,-0.28,0.855,-94.971,332.275,0.488
-0.344,-0.263,0.82,-82.275,342.163,-5.127
-0.353,-0.288,0.707,-69.702,343.872,-8.423
-0.369,-0.27,0.556,-56.824,341.37,-13.733
-0.358,-0.185,0.402,-40.161,336.182,-19.226
-0.352,-0.144,0.256,-21.667,330.078,-19.287
-0.358,-0.138,0.141,-3.967,323.975,-17.029
-0.351,-0.146,0.01,11.169,315.918,-10.864
-0.334,-0.196,-0.098,21.851,307.251,-1.77
-0.323,-0.272,-0.161,27.1,297.424,7.385
-0.307,-0.405,-0.303,21.423,284.729,18.982
-0.256,-0.556,-0.492,1.587,274.719,30.945
-0.216,-0.65,-0.656,-25.94,271.606,38.513
-0.199,-0.701,-0.851,-53.467,273.315,38.147
-0.096,-0.676,-1.002,-80.688,278.87,29.175
0.102,-0.581,-1.044,-104.675,283.325,16.907
0.28,-0.46,-1.136,-121.521,277.222,5.249
0.399,-0.291,-1.262,-132.629,268.616,-5.005
0.484,-0.038,-1.336,-135.559,266.113,-9.583
0.596,0.233,-1.245,-130.615,268.188,-4.395
0.691,0.458,-1.035,-120.667,262.085,13.184
0.784,0.599,-0.741,-104.614,236.694,36.621
0.774,0.651,-0.552,-81.238,185.852,55.847
0.704,0.677,-0.49,-52.063,120.972,68.481
0.633,0.655,-0.5,-18.616,57.739,73.853
0.581,0.593,-0.549,13.428,2.625,71.533
0.565,0.552,-0.623,43.823,-40.222,62.5
0.527,0.536,-0.73,68.97,-69.153,53.467
0.439,0.468,-0.855,85.51,-79.651,47.424
0.459,0.375,-0.81,94.666,-71.106,42.786
0.477,0.328,-0.775,96.375,-57.251,39.124
0.478,0.284,-0.786,87.769,-42.236,40.649
0.494,0.197,-0.734,73.181,-21.912,42.236
0.588,0.141,-0.586,57.8,-2.197,36.743
0.673,0.132,-0.486,41.809,7.69,27.1
0.729,0.172,-0.415,23.987,9.583,18.25
0.768,0.233,-0.346,7.385,7.019,11.719
0.788,0.295,-0.287,-6.287,0.549,8.85
0.787,0.347,-0.262,-15.503,-8.545,9.46
0.783,0.386,-0.27,-20.02,-17.517,12.39
0.782,0.427,-0.279,-19.836,-23.193,14.954
0.786,0.464,-0.281,-15.076,-24.963,16.785
0.805,0.482,-0.277,-6.775,-24.231,18.311
0.823,0.472,-0.267,2.991,-21.973,19.958
0.831,0.443,-0.251,14.099,-19.226,20.569
0.839,0.399,-0.229,23.254,-16.541,18.616
0.839,0.343,-0.202,27.893,-13.916,15.625
0.833,0.288,-0.177,27.771,-12.695,12.329
0.833,0.254,-0.166,23.743,-11.536,9.46
0.846,0.24,-0.171,16.541,-9.644,7.019
0.861,0.238,-0.172,8.179,-6.042,4.639
0.875,0.258,-0.18,-0.244,-1.709,1.77
0.888,0.289,-0.186,-7.324,3.296,0.244
0.905,0.333,-0.168,-12.573,8.362,0.244
0.926,0.376,-0.122,-14.648,11.597,1.526
0.948,0.402,-0.076,-13.0,9.399,2.93
0.967,0.416,-0.051,-8.545,1.648,4.211
0.983,0.422,-0.052,-3.418,-9.644,5.127
0.961,0.412,-0.102,2.197,-22.034,6.287
0.966,0.351,-0.108,7.629,-30.457,6.287
0.978,0.318,-0.109,13.977,-36.438,1.16
0.913,0.323,-0.217,18.433,-42.297,-4.211
0.888,0.351,-0.279,19.409,-37.72,-6.287
0.892,0.346,-0.262,17.822,-24.414,-4.333
0.904,0.298,-0.203,15.198,-9.949,-1.038
0.937,0.263,-0.139,13.977,-0.793,-1.343
0.95,0.264,-0.103,12.634,2.625,-4.028
0.942,0.224,-0.078,8.972,2.869,-5.188
0.96,0.177,-0.024,5.005,0.488,-9.338
0.979,0.188,-0.021,2.441,-6.653,-17.517
0.99,0.243,-0.03,-0.793,-15.564,-23.987
1.012,0.331,-0.027,-4.456,-23.499,-24.597
0.997,0.383,-0.048,-8.85,-30.945,-16.541
0.942,0.37,-0.105,-11.108,-36.072,-5.432
0.896,0.339,-0.152,-9.155,-35.278,3.052
0.854,0.328,-0.19,-4.822,-28.442,7.629
0.821,0.32,-0.212,-0.488,-16.724,9.583
0.821,0.301,-0.19,3.174,-1.953,9.949
0.801,0.275,-0.174,6.958,11.414,8.606
0.852,0.175,-0.154,10.62,22.217,3.479
0.899,0.187,-0.038,14.526,29.907,-9.216
