aX,aY,aZ,gX,gY,gZ
-0.186,-0.957,0.396,6.775,0.244,3.113
-0.173,-0.954,0.395,4.028,3.906,2.075
-0.16,-0.937,0.398,1.831,6.653,0.488
-0.146,-0.918,0.396,0.977,7.751,-0.183
-0.131,-0.908,0.396,0.671,7.629,0.122
-0.117,-0.901,0.399,0.244,5.92,1.343
-0.107,-0.897,0.402,0.671,2.93,3.113
-0.102,-0.895,0.4,0.977,-0.427,4.761
-0.116,-0.895,0.398,1.587,-3.479,5.554
-0.136,-0.903,0.395,2.136,-5.188,5.127
-0.149,-0.916,0.399,1.16,-5.615,3.784
-0.147,-0.918,0.398,-0.427,-5.432,2.502
-0.139,-0.904,0.399,-1.709,-5.066,1.282
-0.139,-0.885,0.405,-2.441,-4.211,1.038
-0.16,-0.875,0.413,-2.869,-3.418,0.366
-0.174,-0.886,0.412,-1.831,-2.625,-1.038
0.771,2.342,0.094,-7.568,19.714,27.649
0.564,2.901,0.026,-7.874,-2.625,9.888
0.662,3.149,-0.238,0.916,-18.86,-40.405
0.935,3.512,-0.675,1.77,-29.541,-152.832
1.33,3.958,-1.05,29.968,-22.461,-328.003
2.046,4.0,-1.362,105.835,11.169,-500.916
2.277,4.0,-1.254,183.716,71.167,-610.596
1.772,4.0,-0.744,210.815,123.901,-668.152
0.743,4.0,-0.179,221.68,76.538,-719.055
-0.478,3.999,-0.122,278.137,-88.623,-779.114
-1.39,3.167,-0.339,394.958,-270.752,-829.59
-2.482,2.497,-0.626,496.948,-440.002,-845.337
-4.0,1.221,-0.636,544.434,-538.452,-784.302
-4.0,-2.874,-0.195,515.991,-521.606,-555.847
-4.0,-4.0,-3.059,212.524,-532.349,-173.889
-4.0,-4.0,-4.0,-37.415,-319.336,84.229
-4.0,-4.0,-2.494,-186.646,90.393,-61.646
-2.55,-4.0,-1.44,-370.483,299.377,-442.444
-0.841,-2.483,-1.502,-482.727,289.001,-696.228
0.951,0.135,-1.127,-354.858,254.761,-682.678
0.923,0.849,0.656,-148.926,321.899,-438.965
-0.271,0.342,2.514,-107.3,317.993,-159.851
0.278,-0.754,2.224,-16.479,78.979,46.082
0.371,-0.996,0.593,53.955,-155.09,113.403
-0.67,-1.439,-0.494,116.699,-208.313,122.253
-0.776,-1.969,0.26,145.447,-131.042,104.248
-0.429,-1.717,0.477,146.667,-86.06,47.913
0.099,-1.3,0.261,126.77,-79.102,2.319
0.22,-1.052,0.686,88.928,-46.326,-9.521
0.257,-1.026,0.653,54.993,-46.997,-12.329
0.059,-0.977,0.521,28.748,-60.73,-25.391
-0.072,-0.865,0.354,12.085,-54.138,-40.405
-0.149,-0.911,0.297,-4.272,-30.945,-41.992
-0.027,-1.026,0.499,-11.963,-0.854,-38.696
0.001,-1.032,0.567,-17.883,5.249,-35.645
0.028,-1.042,0.565,-27.344,-0.854,-32.166
-0.031,-1.018,0.54,-36.56,-9.827,-26.55
-0.081,-1.001,0.467,-40.894,-16.479,-19.714
-0.134,-0.986,0.432,-43.091,-14.709,-13.916
-0.186,-0.933,0.428,-42.542,-6.042,-10.62
-0.194,-0.895,0.471,-39.978,5.249,-8.85
-0.172,-0.8,0.532,-33.264,13.0,-8.728
-0.176,-0.647,0.544,-22.705,13.672,-3.54
-0.114,-1.005,0.611,-11.23,12.695,9.583
-0.117,-1.129,0.954,4.15,5.005,-6.714
-0.08,-0.869,0.701,14.404,-33.813,-24.963
-0.276,-0.773,0.376,7.812,-56.396,-18.494
-0.35,-0.845,0.447,2.258,-38.574,0.122
-0.289,-1.038,0.484,2.441,-21.118,17.517
-0.269,-1.082,0.457,8.118,-13.184,13.245
-0.246,-0.958,0.433,11.902,-5.798,3.784
-0.183,-0.867,0.445,7.751,3.479,-0.122
-0.081,-0.848,0.534,5.371,11.047,2.441
-0.036,-0.847,0.532,5.432,8.789,7.08
-0.028,-0.859,0.502,3.113,2.502,10.437
-0.025,-0.879,0.5,-1.038,-0.916,11.23
-0.026,-0.891,0.478,-5.493,-3.723,9.094
-0.019,-0.881,0.455,-8.362,-4.944,4.7
0.001,-0.846,0.443,-9.705,-4.456,1.16
-0.001,-0.817,0.439,-9.216,-3.479,0.122
-0.011,-0.807,0.461,-5.493,-2.319,0.549
-0.024,-0.827,0.47,0.183,-2.014,1.16
-0.036,-0.847,0.472,5.31,-2.075,0.854
-0.036,-0.866,0.489,8.972,-1.709,1.526
-0.037,-0.886,0.51,10.742,-2.075,2.869
-0.052,-0.919,0.527,10.864,-4.395,3.723
-0.077,-0.957,0.527,8.972,-7.812,3.357
-0.106,-0.984,0.499,5.737,-11.475,1.221
-0.13,-0.993,0.452,1.831,-13.184,-2.197
-0.143,-0.998,0.418,-1.343,-10.986,-5.859
-0.129,-0.992,0.406,-3.662,-6.47,-9.094
-0.099,-0.97,0.415,-5.31,-2.258,-11.047
-0.08,-0.939,0.428,-6.104,0.122,-10.925
-0.077,-0.923,0.446,-5.615,0.244,-8.118
-0.069,-0.932,0.473,-4.639,-1.16,-4.578
-0.058,-0.95,0.484,-4.639,-4.272,-1.038
-0.057,-0.966,0.489,-5.859,-8.911,1.77
-0.07,-0.965,0.491,-8.301,-13.245,2.808
-0.09,-0.951,0.474,-11.108,-16.602,2.502
-0.113,-0.936,0.464,-12.817,-16.602,1.526
-0.122,-0.928,0.477,-14.832,-13.123,0.366
-0.111,-0.916,0.494,-17.029,-8.606,-1.038
-0.097,-0.893,0.512,-18.25,-5.005,-2.258
-0.083,-0.866,0.536,-18.433,-3.113,-2.93
-0.07,-0.847,0.556,-17.395,-2.93,-2.197
-0.063,-0.833,0.56,-15.747,-5.005,-0.671
-0.073,-0.82,0.553,-13.611,-7.935,1.343
-0.087,-0.816,0.539,-10.803,-9.949,3.662
-0.097,-0.821,0.525,-7.874,-10.681,4.7
-0.112,-0.827,0.509,-4.517,-9.766,4.822
-0.122,-0.843,0.493,-0.854,-7.385,3.967
-0.123,-0.863,0.494,2.136,-3.418,3.235
-0.111,-0.878,0.501,3.54,0.977,1.77
-0.102,-0.885,0.507,3.601,4.517,0.061
-0.095,-0.887,0.513,3.296,6.104,-1.587
-0.088,-0.888,0.511,2.747,6.409,-3.113
-0.077,-0.891,0.502,2.197,5.859,-3.235
-0.07,-0.889,0.491,1.77,4.883,-2.502
-0.062,-0.888,0.479,1.831,4.028,-1.099
-0.057,-0.886,0.472,2.686,3.174,0.732
-0.047,-0.886,0.479,3.54,2.319,2.258
-0.034,-0.88,0.486,4.15,0.122,3.235
-0.023,-0.879,0.486,4.395,-3.296,4.15
-0.029,-0.879,0.485,5.371,-7.019,5.371
-0.055,-0.886,0.482,5.798,-9.46,6.47
-0.072,-0.897,0.469,5.188,-10.315,7.507
-0.082,-0.909,0.46,3.662,-9.216,6.775
-0.085,-0.915,0.46,2.258,-6.47,4.761
-0.094,-0.917,0.477,0.427,-3.113,1.282
-0.097,-0.914,0.49,-1.587,0.061,-2.014
-0.088,-0.904,0.491,-3.845,2.075,-4.395
-0.076,-0.888,0.49,-5.432,3.235,-5.371
-0.071,-0.866,0.48,-5.981,3.845,-5.615
-0.071,-0.848,0.474,-4.578,4.7,-5.615
-0.062,-0.843,0.474,-2.38,5.92,-4.883
-0.049,-0.845,0.482,-0.671,6.348,-3.601
-0.04,-0.853,0.49,1.099,5.127,-2.197
-0.034,-0.868,0.493,2.563,2.441,-0.061
-0.035,-0.888,0.488,3.174,-0.977,1.221
0.736,1.875,-0.375,11.719,2.747,4.883
0.736,1.836,-0.478,-3.906,19.775,-20.325
0.815,1.724,-0.628,-9.155,47.668,-66.284
0.948,1.907,-0.732,-0.244,78.43,-120.3
1.167,2.363,-0.823,46.082,102.356,-194.763
1.615,2.967,-0.957,124.268,116.577,-288.635
2.152,3.493,-1.027,198.059,123.901,-365.051
2.248,3.661,-0.856,230.408,127.014,-416.931
1.846,3.359,-0.398,223.877,98.022,-473.938
1.136,2.958,0.018,219.421,-4.456,-556.458
0.249,2.426,0.265,242.493,-168.091,-656.311
-0.161,2.031,0.176,292.725,-348.267,-765.686
-0.884,2.45,-0.648,344.727,-484.68,-854.553
-2.538,2.388,-0.997,388.672,-492.187,-911.438
-3.598,1.485,-0.609,339.172,-446.594,-888.367
-3.802,0.031,-0.82,235.168,-434.265,-759.338
-4.0,-1.63,-0.76,182.19,-389.954,-618.591
-4.0,-2.862,-0.663,169.556,-328.308,-474.06
-4.0,-3.898,-1.86,148.437,-284.302,-309.143
-4.0,-4.0,-2.689,130.249,-186.951,-191.162
-3.409,-3.705,-2.041,122.131,-5.249,-157.41
-2.093,-3.221,-1.072,127.258,118.774,-140.503
-1.316,-2.721,-0.26,114.014,141.907,-121.765
-1.091,-2.072,0.151,77.271,103.882,-92.041
-1.126,-1.511,0.088,46.57,44.434,-42.969
-1.018,-1.527,0.013,39.368,3.662,10.742
-0.913,-1.575,0.002,58.167,-13.794,35.461
-0.738,-1.393,-0.091,81.177,-21.606,32.776
-0.42,-1.17,-0.092,84.839,-13.916,30.64
-0.126,-1.163,0.018,71.96,1.587,46.753
0.018,-1.29,0.213,57.8,10.498,63.782
0.05,-1.276,0.23,48.462,1.16,62.927
0.047,-1.041,0.278,38.391,-12.207,48.523
0.146,-0.937,0.337,28.381,-29.419,38.33
0.051,-1.001,0.182,20.081,-48.157,28.259
-0.124,-0.933,0.066,13.977,-52.063,14.771
-0.135,-0.953,0.042,3.906,-38.94,6.714
-0.122,-1.011,0.13,-4.822,-18.25,0.061
-0.129,-1.007,0.209,-9.399,-0.244,-4.272
-0.139,-1.0,0.221,-17.029,11.841,-4.333
-0.126,-1.016,0.285,-27.222,21.912,-1.16
-0.149,-1.032,0.331,-34.363,26.917,-0.854
-0.165,-1.016,0.322,-35.583,26.306,-2.686
-0.18,-1.036,0.281,-37.842,25.208,-2.075
-0.218,-1.11,0.267,-41.748,27.893,-3.418
-0.237,-1.138,0.332,-43.091,32.104,-13.855
-0.207,-1.077,0.356,-44.556,31.494,-28.809
-0.192,-0.976,0.342,-46.997,27.161,-38.513
-0.196,-0.881,0.345,-46.387,23.499,-38.635
-0.214,-0.853,0.328,-41.809,20.081,-31.982
-0.158,-0.853,0.387,-34.668,16.479,-23.56
-0.181,-0.87,0.311,-25.696,9.399,-15.747
-0.21,-0.835,0.232,-15.869,5.005,-10.62
-0.179,-0.912,0.24,-10.437,8.362,-1.892
-0.145,-0.978,0.305,-5.737,11.292,2.136
-0.123,-0.979,0.318,0.122,7.385,2.136
-0.081,-0.968,0.333,2.197,0.977,2.197
-0.088,-0.994,0.29,0.366,-4.822,5.005
-0.134,-1.019,0.248,-5.127,-5.859,4.944
-0.151,-1.016,0.244,-12.268,-1.343,1.099
-0.141,-1.0,0.266,-16.541,6.226,-4.944
-0.12,-0.98,0.303,-17.822,12.817,-10.132
-0.102,-0.963,0.328,-20.325,15.564,-12.939
-0.097,-0.951,0.326,-22.766,14.526,-12.207
-0.105,-0.943,0.313,-23.315,12.573,-9.46
-0.115,-0.94,0.311,-21.484,10.803,-6.226
-0.118,-0.934,0.32,-18.25,9.583,-3.662
-0.11,-0.921,0.325,-13.611,7.324,-1.709
-0.112,-0.915,0.325,-8.545,3.479,1.099
-0.123,-0.922,0.334,-2.991,-1.587,4.944
-0.129,-0.95,0.33,3.174,-7.385,9.399
-0.132,-0.99,0.326,8.423,-13.55,13.977
-0.132,-1.024,0.315,10.681,-19.531,17.639
-0.148,-1.047,0.274,9.644,-24.353,19.653
-0.198,-1.06,0.225,7.324,-24.536,19.226
-0.233,-1.078,0.205,4.761,-17.578,15.93
-0.213,-1.089,0.223,1.343,-7.263,9.949
-0.171,-1.066,0.258,-2.869,1.709,4.089
-0.139,-1.028,0.295,-6.287,7.385,0.244
-0.103,-1.007,0.326,-9.644,9.583,-0.916
-0.077,-0.998,0.349,-13.428,7.935,-0.183
-0.068,-0.996,0.358,-16.602,3.113,0.488
-0.067,-0.994,0.361,-18.799,-2.258,0.549
-0.072,-0.978,0.364,-20.081,-6.836,-0.488
-0.09,-0.946,0.36,-20.02,-10.193,-1.099
-0.111,-0.918,0.367,-18.311,-11.78,-0.305
-0.117,-0.906,0.379,-15.625,-11.963,2.258
-0.124,-0.901,0.376,-12.817,-11.902,5.371
-0.149,-0.893,0.366,-9.827,-10.559,7.629
-0.174,-0.897,0.36,-6.348,-7.08,8.24
-0.174,-0.921,0.356,-3.357,-2.441,8.423
-0.151,-0.946,0.363,-1.709,3.418,7.263
-0.126,-0.963,0.372,-2.38,8.606,5.859
-0.108,-0.979,0.374,-4.578,11.719,3.845
-0.087,-0.98,0.375,-7.446,12.817,1.648
-0.066,-0.974,0.369,-10.132,11.23,-0.488
-0.057,-0.961,0.369,-12.39,7.812,-1.465
-0.052,-0.941,0.371,-13.306,3.174,-1.953
-0.055,-0.915,0.353,-12.878,-2.686,-1.16
-0.078,-0.9,0.326,-10.254,-7.69,-0.061
-0.1,-0.908,0.315,-5.554,-9.399,1.648
-0.105,-0.924,0.313,-2.197,-8.362,2.38
-0.124,-0.931,0.317,0.854,-5.432,2.075
-0.139,-0.951,0.331,4.089,-1.343,0.549
-0.129,-0.983,0.352,3.784,3.418,-1.16
-0.109,-0.997,0.373,0.366,7.019,-2.197
-0.097,-0.993,0.392,-3.174,8.057,-2.808
-0.081,-0.987,0.394,-7.019,6.775,-2.747
-0.07,-0.976,0.381,-11.536,3.662,-2.563
-0.073,-0.952,0.366,-15.32,-0.061,-2.686
-0.081,-0.925,0.358,-17.273,-2.625,-2.93
-0.082,-0.902,0.346,-17.029,-4.456,-3.296
-0.083,-0.884,0.331,-14.099,-5.615,-3.052
-0.091,-0.881,0.33,-10.315,-5.615,-2.014
-0.096,-0.886,0.336,-6.47,-5.188,-0.61
-0.103,-0.895,0.335,-1.953,-4.761,0.977
-0.115,-0.918,0.337,2.319,-4.15,2.625
-0.118,-0.951,0.343,4.456,-2.869,3.54
-0.117,-0.982,0.352,3.479,-1.099,3.479
0.625,2.251,-0.01,-18.982,89.294,0.916
0.87,2.567,-0.266,-29.541,99.792,-47.058
1.177,2.837,-0.558,-55.359,107.483,-135.559
1.632,3.182,-0.813,-51.331,115.417,-265.015
2.207,3.485,-1.011,-7.874,123.047,-398.437
2.284,3.618,-0.901,30.762,130.737,-518.005
1.747,3.549,-0.483,40.833,117.249,-615.662
1.031,3.388,-0.128,44.189,43.213,-705.017
0.461,3.136,0.118,80.017,-88.257,-785.461
-0.293,3.284,0.323,181.396,-240.906,-866.943
-1.472,3.507,-0.109,369.751,-367.31,-974.548
-2.6,2.906,0.136,482.727,-452.026,-1006.775
-3.754,1.188,0.267,437.988,-568.42,-859.924
-4.0,-1.408,-1.152,329.163,-661.438,-610.962
-4.0,-4.0,-2.7,179.26,-622.253,-389.587
-4.0,-4.0,-2.516,38.269,-410.583,-206.787
-4.0,-4.0,-2.497,-100.525,-127.38,-130.066
-3.98,-4.0,-2.203,-241.394,136.963,-198.425
-2.68,-2.846,-1.741,-315.918,293.884,-282.471
-1.294,-1.192,-0.937,-312.012,344.666,-326.05
-0.136,-0.082,-0.131,-230.042,332.886,-303.223
0.123,0.453,0.663,-113.403,299.927,-202.942
-0.195,0.38,1.368,-42.969,237.244,-69.153
0.036,-0.168,1.264,34.546,105.042,57.739
0.089,-0.933,0.831,104.309,-20.874,137.878
0.055,-1.346,0.646,153.503,-101.257,139.282
-0.132,-1.074,0.108,176.086,-148.376,112.671
-0.005,-1.277,-0.24,167.664,-141.418,100.891
0.017,-1.55,0.172,151.978,-92.102,80.2
0.033,-1.426,0.323,138.733,-63.293,50.781
-0.046,-1.166,0.227,96.558,-51.941,28.931
-0.063,-1.192,0.229,38.757,-26.428,24.17
-0.044,-1.304,0.372,-2.197,4.517,10.681
-0.011,-1.144,0.424,-22.583,17.029,-21.973
0.142,-0.929,0.48,-37.354,20.02,-47.852
0.154,-1.014,0.517,-45.654,18.982,-58.716
0.081,-0.79,0.435,-42.725,10.498,-63.66
0.069,-0.683,0.272,-43.884,4.822,-42.664
-0.012,-0.742,0.38,-44.25,16.663,-16.541
0.006,-0.781,0.487,-34.79,23.254,6.775
0.084,-0.896,0.635,-26.245,16.602,18.86
0.02,-0.931,0.639,-15.015,-2.441,16.907
-0.127,-0.856,0.478,-7.446,-24.475,10.315
-0.162,-0.82,0.473,-3.662,-30.823,6.653
-0.196,-0.924,0.445,0.793,-30.823,7.69
-0.284,-0.982,0.411,6.165,-28.564,3.967
-0.318,-1.049,0.389,7.202,-21.606,-0.305
-0.35,-1.116,0.35,1.831,-11.108,-6.897
-0.32,-1.101,0.332,-4.028,1.831,-13.672
-0.239,-1.081,0.361,-10.071,15.381,-16.663
-0.155,-1.068,0.419,-14.832,24.719,-16.785
-0.094,-1.021,0.457,-19.836,26.306,-16.113
-0.056,-0.957,0.451,-23.926,21.606,-14.709
-0.019,-0.907,0.443,-25.879,15.442,-11.841
0.01,-0.877,0.442,-25.818,9.46,-8.911
0.034,-0.849,0.439,-23.499,3.54,-7.019
0.062,-0.832,0.446,-21.179,-2.075,-5.737
0.072,-0.814,0.454,-18.066,-8.24,-5.249
0.052,-0.796,0.459,-11.353,-15.564,-3.967
0.011,-0.816,0.459,-3.723,-22.766,-1.892
-0.047,-0.875,0.457,2.625,-28.137,-0.366
-0.113,-0.937,0.456,5.981,-30.457,0.366
-0.158,-0.985,0.447,7.019,-30.029,1.587
-0.179,-1.002,0.436,7.019,-26.489,4.089
-0.188,-1.001,0.419,5.859,-21.057,7.446
-0.194,-0.998,0.404,4.7,-13.855,9.827
-0.187,-1.001,0.395,4.761,-5.737,9.827
-0.158,-1.001,0.399,4.272,1.526,7.874
-0.113,-0.992,0.412,3.235,6.836,5.554
-0.08,-0.978,0.421,2.075,8.24,4.395
-0.056,-0.96,0.423,0.0,6.714,4.395
-0.046,-0.932,0.414,-0.854,2.686,5.31
-0.047,-0.914,0.402,1.831,-1.953,6.653
-0.045,-0.922,0.4,5.554,-5.615,7.935
-0.043,-0.947,0.404,6.958,-8.789,8.057
-0.045,-0.97,0.406,6.165,-12.085,7.507
-0.056,-0.989,0.412,4.578,-15.137,7.019
-0.074,-0.99,0.413,2.319,-17.273,7.202
-0.101,-0.981,0.408,0.305,-17.639,8.179
-0.115,-0.981,0.405,-1.038,-15.503,9.399
-0.112,-0.99,0.41,-3.845,-11.475,9.399
-0.099,-0.985,0.426,-8.179,-7.324,8.972
-0.089,-0.964,0.446,-12.451,-4.211,7.812
-0.072,-0.933,0.46,-15.32,-2.808,6.409
-0.057,-0.897,0.468,-17.273,-2.502,5.249
-0.048,-0.864,0.47,-17.334,-2.625,4.7
-0.046,-0.843,0.473,-16.174,-2.93,3.967
-0.042,-0.836,0.478,-14.099,-3.174,3.662
-0.04,-0.833,0.486,-11.047,-3.845,3.723
-0.042,-0.838,0.492,-8.24,-5.066,3.54
-0.057,-0.847,0.498,-6.104,-7.385,3.906
-0.074,-0.86,0.489,-3.296,-9.705,4.272
-0.087,-0.879,0.47,-1.038,-10.986,4.333
-0.099,-0.895,0.455,0.732,-10.193,4.944
-0.105,-0.916,0.446,1.892,-7.69,5.31
-0.097,-0.936,0.446,1.77,-4.639,5.554
-0.084,-0.937,0.452,1.343,-2.258,5.188
-0.077,-0.923,0.451,0.977,-1.221,4.333
-0.073,-0.91,0.445,1.404,-1.038,3.784
-0.07,-0.907,0.437,2.014,-0.427,4.272
-0.067,-0.91,0.432,1.953,0.549,4.944
-0.068,-0.912,0.432,1.282,1.526,5.432
-0.066,-0.915,0.433,1.038,2.258,5.066
-0.051,-0.917,0.434,1.404,2.258,4.395
-0.033,-0.918,0.439,1.221,1.892,3.784
-0.023,-0.924,0.443,0.061,0.671,3.784
-0.019,-0.93,0.441,-1.648,-1.16,3.906
-0.019,-0.929,0.432,-2.808,-2.686,3.54
-0.023,-0.919,0.427,-3.174,-3.54,2.563
-0.03,-0.909,0.427,-2.93,-3.296,1.282
-0.036,-0.901,0.433,-2.747,-2.319,-0.183
-0.038,-0.896,0.442,-2.869,-0.977,-1.465
-0.039,-0.893,0.454,-2.808,0.427,-2.502
-0.035,-0.892,0.458,-2.319,1.038,-3.418
-0.03,-0.893,0.459,-1.465,0.854,-3.235
-0.03,-0.894,0.459,-0.977,0.244,-1.953
-0.028,-0.899,0.45,-0.854,-0.854,-0.244
-0.029,-0.91,0.438,-0.793,-1.892,0.793
-0.026,-0.928,0.434,-0.793,-2.319,0.916
0.599,2.363,-0.438,-19.47,24.17,20.691
0.805,2.429,-0.785,-28.748,16.602,-50.171
1.139,2.73,-1.085,-47.607,19.836,-168.579
1.619,3.155,-1.403,-26.917,28.931,-309.875
2.165,3.722,-1.601,39.795,51.819,-450.317
2.292,4.0,-1.465,120.667,91.125,-570.923
1.876,4.0,-0.933,173.218,120.911,-654.541
0.992,4.0,-0.278,190.063,73.181,-710.937
-0.041,3.592,-0.077,210.815,-70.129,-750.0
-0.545,2.651,0.359,265.869,-254.15,-775.757
-1.425,2.621,-0.408,346.313,-459.29,-832.214
-3.314,2.183,-0.919,465.088,-532.532,-919.495
-4.0,0.834,0.067,458.984,-520.142,-883.911
-4.0,-1.681,-0.312,312.256,-534.546,-652.588
-4.0,-4.0,-1.958,168.518,-485.535,-383.789
-4.0,-4.0,-2.8,29.541,-308.655,-174.988
-4.0,-4.0,-2.203,-110.84,-41.443,-146.79
-3.822,-4.0,-1.147,-250.977,163.94,-307.434
-2.281,-3.32,-0.752,-339.783,222.839,-443.542
-1.24,-1.42,-0.449,-305.176,202.271,-453.064
-0.552,-0.252,0.267,-174.133,178.589,-356.201
-0.48,0.108,1.041,-66.467,160.889,-190.308
-0.606,-0.208,1.28,-29.663,98.572,-19.653
-0.506,-0.799,0.836,16.479,-1.16,107.666
-0.271,-1.321,0.799,75.378,-58.655,149.414
-0.361,-1.411,0.626,132.019,-98.145,126.16
-0.328,-1.258,0.333,161.682,-123.657,87.463
-0.068,-1.15,0.361,160.889,-113.098,57.861
0.0,-1.109,0.395,143.311,-92.59,49.622
0.03,-1.313,0.625,104.736,-75.562,58.35
-0.018,-1.555,0.624,57.373,-72.571,50.781
-0.208,-1.349,0.259,16.418,-76.66,19.714
-0.292,-1.127,-0.091,-17.273,-48.34,-5.615
-0.167,-1.005,0.177,-39.917,12.451,-20.203
0.07,-1.053,0.481,-43.762,53.955,-29.907
0.137,-0.904,0.54,-39.307,57.373,-45.227
0.113,-0.756,0.425,-40.71,47.791,-44.861
0.076,-0.793,0.411,-46.387,47.058,-32.471
0.071,-0.867,0.5,-43.457,48.462,-21.484
0.043,-0.863,0.509,-37.292,41.138,-17.273
0.029,-0.903,0.537,-33.02,30.823,-14.893
0.03,-0.95,0.641,-27.466,18.738,-15.747
0.039,-0.913,0.685,-20.325,-3.235,-18.677
-0.075,-0.882,0.559,-15.381,-29.907,-16.357
-0.243,-0.859,0.461,-12.878,-43.823,-8.606
-0.339,-0.906,0.439,-11.902,-43.518,3.235
-0.41,-1.01,0.452,-7.874,-36.804,11.414
-0.443,-1.065,0.471,-0.732,-27.893,10.925
-0.451,-1.047,0.436,2.014,-18.799,7.263
-0.415,-1.003,0.431,-0.427,-5.737,6.348
-0.365,-0.98,0.445,-4.517,8.972,7.568
-0.301,-0.973,0.463,-7.629,20.752,7.69
-0.215,-0.947,0.478,-10.437,27.832,5.981
-0.125,-0.907,0.479,-13.428,29.785,3.235
-0.049,-0.857,0.48,-14.282,27.954,1.77
0.015,-0.808,0.492,-14.16,23.437,1.953
0.057,-0.775,0.497,-13.0,16.174,4.211
0.069,-0.755,0.484,-10.071,7.263,7.202
0.068,-0.762,0.472,-5.981,-0.793,9.949
0.062,-0.788,0.481,-2.93,-7.69,11.963
0.043,-0.832,0.476,-1.038,-15.259,11.841
0.02,-0.86,0.447,-0.732,-21.484,9.949
-0.002,-0.866,0.438,-1.587,-24.658,8.85
-0.049,-0.875,0.433,-2.93,-25.085,10.01
-0.098,-0.887,0.466,-1.831,-23.193,12.573
-0.131,-0.951,0.476,-1.099,-20.874,17.761
-0.161,-0.998,0.484,-5.92,-17.822,22.217
-0.179,-1.007,0.45,-13.855,-14.954,22.827
-0.192,-1.0,0.405,-20.203,-10.803,18.372
-0.181,-0.987,0.388,-21.729,-4.272,10.925
-0.178,-0.959,0.375,-20.142,3.052,2.014
-0.165,-0.927,0.372,-18.25,11.719,-6.592
-0.118,-0.907,0.398,-17.334,20.996,-12.451
-0.065,-0.893,0.447,-16.968,27.771,-15.991
-0.028,-0.875,0.5,-16.052,28.87,-17.273
0.006,-0.864,0.56,-14.038,23.743,-16.235
0.023,-0.824,0.6,-12.024,12.268,-13.489
0.029,-0.832,0.586,-11.353,-2.93,-6.348
-0.013,-0.867,0.59,-11.597,-15.991,0.61
-0.061,-0.876,0.558,-11.658,-26.855,5.798
-0.118,-0.928,0.518,-13.245,-33.264,8.728
-0.152,-0.95,0.526,-13.916,-31.86,7.08
-0.162,-0.946,0.523,-15.381,-28.015,4.7
-0.179,-0.913,0.515,-17.029,-22.095,2.563
-0.191,-0.858,0.521,-17.822,-13.916,2.625
-0.183,-0.842,0.545,-18.066,-4.395,3.54
-0.166,-0.837,0.572,-16.724,4.456,2.686
-0.126,-0.816,0.587,-14.16,10.437,0.488
-0.091,-0.8,0.592,-11.536,13.062,-1.953
-0.066,-0.788,0.596,-8.606,13.428,-3.54
-0.046,-0.79,0.591,-5.859,11.78,-3.235
-0.035,-0.807,0.579,-3.174,8.667,-2.014
-0.029,-0.818,0.578,-0.61,5.005,-0.244
-0.034,-0.833,0.568,1.282,0.427,1.831
-0.056,-0.853,0.553,2.502,-3.967,3.235
-0.07,-0.873,0.549,3.052,-6.958,4.639
-0.088,-0.883,0.538,3.479,-9.094,4.7
-0.113,-0.884,0.529,4.578,-9.766,4.15
-0.128,-0.889,0.516,4.883,-8.362,3.418
-0.131,-0.897,0.501,3.479,-5.005,3.418
-0.124,-0.9,0.493,2.014,-0.366,2.808
-0.102,-0.905,0.499,1.038,5.31,1.77
-0.075,-0.905,0.515,0.0,10.01,-0.122
-0.05,-0.893,0.531,-1.465,11.475,-2.136
-0.032,-0.879,0.54,-2.808,10.254,-3.235
-0.021,-0.868,0.545,-4.578,7.507,-3.418
-0.027,-0.852,0.547,-5.798,3.723,-2.991
-0.045,-0.837,0.542,-5.493,-0.671,-2.075
-0.056,-0.831,0.529,-4.517,-3.906,-1.099
-0.061,-0.831,0.514,-3.54,-5.249,-0.122
-0.063,-0.836,0.509,-1.953,-5.127,0.977
-0.065,-0.841,0.514,-0.549,-3.784,2.136
-0.071,-0.84,0.52,0.977,-1.892,3.174
-0.073,-0.849,0.518,2.014,0.061,4.272
-0.069,-0.862,0.514,2.319,2.136,5.005
-0.067,-0.866,0.508,1.648,4.333,4.822
-0.079,-0.858,0.505,1.648,6.042,3.601
-0.093,-0.86,0.504,2.319,7.446,0.488
-0.084,-0.874,0.499,2.808,8.728,-3.601
0.578,3.478,-0.234,96.924,0.671,53.711
1.095,4.0,-0.607,162.292,-25.146,43.213
1.607,4.0,-1.07,134.033,-12.451,-47.852
2.006,4.0,-1.493,55.298,50.049,-222.29
2.297,4.0,-1.556,39.917,138.0,-401.245
1.989,4.0,-0.994,77.637,209.167,-533.081
1.351,3.984,-0.04,115.784,207.581,-622.925
0.503,3.992,0.503,141.907,82.336,-684.448
0.034,3.753,0.636,177.307,-114.624,-702.576
-0.89,3.943,0.677,267.761,-313.721,-732.117
-2.927,3.604,-0.167,478.271,-450.317,-770.203
-4.0,1.611,-0.64,615.417,-496.582,-772.827
-4.0,-1.356,-1.665,486.694,-525.574,-622.986
-4.0,-4.0,-2.539,333.862,-450.439,-444.58
-4.0,-4.0,-2.966,234.131,-295.288,-350.22
-4.0,-4.0,-2.852,48.767,-60.913,-362.976
-2.94,-4.0,-2.463,-198.547,189.514,-491.76
